mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	3.0	6	6/8	3/4	0					firstMeasure	2
2	2	3	3.0	6	6/8	3/4	0				line		3
3	3	6	3.0	6	6/8	3/4	0						4
4	4	9	3.0	6	6/8	3/4	0				line		5
5	5	12	3.0	6	6/8	3/4	0						6
6	6	15	3.0	6	6/8	3/4	0				page		7
7	7	18	3.0	6	6/8	3/4	0						8
8	8	21	3.0	6	6/8	3/4	0			double			9
9	9	24	1.5	-2	3/8	3/8	0			double	line		10
10	10	51/2	3.0	-2	6/8	3/4	0						11
11	11	57/2	3.0	-2	6/8	3/4	0				line		12
12	12	63/2	3.0	-2	6/8	3/4	0			double			13
13	13	69/2	3.0	6	6/8	3/4	0						14
14	14	75/2	3.0	6	6/8	3/4	0			double	page		15
15	15	81/2	1.5	6	3/8	3/8	0			double			16
16	16	42	3.0	6	6/8	3/4	0						17
17	17	45	3.0	6	6/8	3/4	0				line		18
18	18	48	3.0	6	6/8	3/4	0						19
19	19	51	3.0	6	6/8	3/4	0			double	line		20
20	20	54	4.5	6	9/8	9/8	0			double			21
21	21	117/2	3.0	6	6/8	3/4	0				page		22
22	22	123/2	3.0	6	6/8	3/4	0						23
23	23	129/2	3.0	6	6/8	3/4	0						24
24	24	135/2	3.0	6	6/8	3/4	0				line		25
25	25	141/2	3.0	-3	6/8	3/4	0						26
26	26	147/2	3.0	-3	6/8	3/4	0						27
27	27	153/2	3.0	-3	6/8	3/4	0				line		28
28	28	159/2	3.0	0	6/8	3/4	0						29
29	29	165/2	3.0	0	6/8	3/4	0						30
30	30	171/2	3.0	0	6/8	3/4	0				page		31
31	31	177/2	3.0	0	6/8	3/4	0			double			32
32	32	183/2	3.25	6	6/8	13/16	0				line		33
33	33	379/4	3.25	6	6/8	13/16	0						34
34	34	98	3.0	6	6/8	3/4	0				line		35
35	35	101	3.0	6	6/8	3/4	0						36
36	36	104	3.0	6	6/8	3/4	0				page		37
37	37	107	3.0	6	6/8	3/4	0						38
38	38	110	3.0	6	6/8	3/4	0				line		39
39	39	113	3.0	6	6/8	3/4	0						40
40	40	116	3.0	6	6/8	3/4	0						41
41	41	119	3.0	6	6/8	3/4	0				line		42
42	42	122	3.0	6	6/8	3/4	0						43
43	43	125	3.0	6	6/8	3/4	0						44
44	44	128	3.0	6	6/8	3/4	0						45
45	45	131	3.0	6	6/8	3/4	0					lastMeasure	-1
