mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	2.0	0	4/8	1/2	0				line	firstMeasure	2
2	2	2	2.0	0	4/8	1/2	0						3
3	3	4	1.5	0	3/8	3/8	0				line		4
4	4	11/2	3.0	0	3/4	3/4	0				line		5
5	5	17/2	2.0	0	4/8	1/2	0						6
6	6	21/2	2.0	0	4/8	1/2	0				page		7
7	7	25/2	2.0	0	4/8	1/2	0						8
8	8	29/2	2.0	0	4/8	1/2	0				line		9
9	9	33/2	2.0	0	4/8	1/2	0						10
10	10	37/2	2.0	0	4/8	1/2	0				line		11
11	11	41/2	2.0	0	4/8	1/2	0						12
12	12	45/2	2.0	0	4/8	1/2	0				line		13
13	13	49/2	2.0	0	4/8	1/2	0						14
14	14	53/2	2.0	0	4/8	1/2	0				page		15
15	15	57/2	2.0	0	4/8	1/2	0						16
16	16	61/2	2.0	0	4/8	1/2	0						17
17	17	65/2	2.0	0	4/8	1/2	0				line		18
18	18	69/2	2.0	0	4/8	1/2	0						19
19	19	73/2	2.0	0	4/8	1/2	0						20
20	20	77/2	2.0	0	4/8	1/2	0				line		21
21	21	81/2	2.0	0	4/8	1/2	0						22
22	22	85/2	2.0	0	4/8	1/2	0						23
23	23	89/2	2.0	0	4/8	1/2	0				line		24
24	24	93/2	3.0	0	3/4	3/4	0				page		25
25	25	99/2	2.0	0	4/8	1/2	0						26
26	26	103/2	1.5	0	3/8	3/8	0				line		27
27	27	53	2.0	0	4/8	1/2	0						28
28	28	55	2.0	0	4/8	1/2	0				line		29
29	29	57	2.0	0	4/8	1/2	0						30
30	30	59	2.0	0	4/8	1/2	0				line		31
31	31	61	2.0	0	4/8	1/2	0						32
32	32	63	2.0	0	4/8	1/2	0				page		33
33	33	65	2.0	0	4/8	1/2	0				line		34
34	34	67	2.0	0	4/8	1/2	0				line		35
35	35	69	2.0	0	4/8	1/2	0				line		36
36	36	71	2.0	0	4/8	1/2	0				line		37
37	37	73	2.0	0	4/8	1/2	0				page		38
38	38	75	2.0	0	4/8	1/2	0						39
39	39	77	2.0	0	4/8	1/2	0						40
40	40	79	2.0	0	4/8	1/2	0						41
41	41	81	2.0	0	4/8	1/2	0				line		42
42	42	83	2.0	0	4/8	1/2	0						43
43	43	85	2.0	0	4/8	1/2	0						44
44	44	87	2.0	0	4/8	1/2	0						45
45	45	89	2.0	0	4/8	1/2	0				line		46
46	46	91	2.0	0	4/8	1/2	0						47
47	47	93	2.0	0	4/8	1/2	0						48
48	48	95	2.0	0	4/8	1/2	0				line		49
49	49	97	2.0	0	4/8	1/2	0						50
50	50	99	2.0	0	4/8	1/2	0						51
51	51	101	2.0	0	4/8	1/2	0						52
52	52	103	2.0	0	4/8	1/2	0					lastMeasure	-1
