mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	2.0	-3	2/4	1/2	0					firstMeasure	2
2	2	2	2.0	-3	2/4	1/2	0						3
3	3	4	2.0	-3	2/4	1/2	0				line		4
4	4	6	2.0	-3	2/4	1/2	0						5
5	5	8	2.0	-3	2/4	1/2	0						6
6	6	10	2.0	-3	2/4	1/2	0				line		7
7	7	12	2.0	-3	2/4	1/2	0						8
8	8	14	2.0	-3	2/4	1/2	0						9
9	9	16	2.0	-3	2/4	1/2	0				line		10
10	10	18	2.0	-3	2/4	1/2	0						11
11	11	20	2.0	-3	2/4	1/2	0						12
12	12	22	2.0	-3	2/4	1/2	0						13
13	13	24	2.0	-3	2/4	1/2	0				line		14
14	14	26	2.0	-3	2/4	1/2	0						15
15	15	28	2.0	-3	2/4	1/2	0						16
16	16	30	2.0	-3	2/4	1/2	0						17
17	17	32	2.0	-3	2/4	1/2	0				page		18
18	18	34	2.0	-3	2/4	1/2	0						19
19	19	36	2.0	-3	2/4	1/2	0						20
20	20	38	2.0	-3	2/4	1/2	0						21
21	21	40	2.0	-3	2/4	1/2	0						22
22	22	42	2.0	-3	2/4	1/2	0				line		23
23	23	44	2.0	-3	2/4	1/2	0						24
24	24	46	2.0	-3	2/4	1/2	0						25
25	25	48	2.0	-3	2/4	1/2	0						26
26	26	50	2.0	-3	2/4	1/2	0						27
27	27	52	2.0	-3	2/4	1/2	0				line		28
28	28	54	2.0	-3	2/4	1/2	0						29
29	29	56	2.0	-3	2/4	1/2	0						30
30	30	58	2.0	-3	2/4	1/2	0				line		31
31	31	60	2.0	-3	2/4	1/2	0						32
32	32	62	3.0	-3	3/4	3/4	0						33
33	33	65	3.0	-3	3/4	3/4	0				line		34
34	34	68	3.0	-3	3/4	3/4	0						35
35	35	71	3.0	-3	3/4	3/4	0				page		36
36	36	74	3.0	-3	3/4	3/4	0						37
37	37	77	3.0	-3	3/4	3/4	0						38
38	38	80	2.0	-3	2/4	1/2	0				line		39
39	39	82	2.0	-3	2/4	1/2	0						40
40	40	84	3.0	-3	3/4	3/4	0						41
41	41	87	2.0	-3	2/4	1/2	0				line		42
42	42	89	2.0	-3	2/4	1/2	0						43
43	43	91	2.0	-3	2/4	1/2	0						44
44	44	93	2.0	-3	2/4	1/2	0				line		45
45	45	95	2.0	-3	2/4	1/2	0						46
46	46	97	2.0	-3	2/4	1/2	0						47
47	47	99	2.0	-3	2/4	1/2	0				line		48
48	48	101	2.0	-3	2/4	1/2	0						49
49	49	103	2.0	-3	2/4	1/2	0						50
50	50	105	2.0	-3	2/4	1/2	0						51
51	51	107	2.0	-3	2/4	1/2	0						52
52	52	109	2.0	-3	2/4	1/2	0				page		53
53	53	111	2.0	0	2/4	1/2	0						54
54	54	113	2.0	0	2/4	1/2	0						55
55	55	115	2.0	0	2/4	1/2	0						56
56	56	117	2.0	0	2/4	1/2	0						57
57	57	119	2.0	0	2/4	1/2	0						58
58	58	121	2.0	0	2/4	1/2	0						59
59	59	123	2.0	0	2/4	1/2	0						60
60	60	125	2.0	0	2/4	1/2	0						61
61	61	127	2.0	0	2/4	1/2	0						62
62	62	129	2.0	0	2/4	1/2	0			double			63
63	63	131	2.0	-3	2/4	1/2	0						64
64	64	133	2.0	-3	2/4	1/2	0				line		65
65	65	135	2.0	-3	2/4	1/2	0						66
66	66	137	2.0	-3	2/4	1/2	0				page		67
67	67	139	2.0	-3	2/4	1/2	0						68
68	68	141	2.0	-3	2/4	1/2	0						69
69	69	143	2.0	-3	2/4	1/2	0				line		70
70	70	145	2.0	-3	2/4	1/2	0						71
71	71	147	2.0	-3	2/4	1/2	0						72
72	72	149	2.0	-3	2/4	1/2	0				line		73
73	73	151	2.0	-3	2/4	1/2	0						74
74	74	153	2.0	-3	2/4	1/2	0				line		75
75	75	155	2.0	-3	2/4	1/2	0						76
76	76	157	2.0	-3	2/4	1/2	0			double			77
77	77	159	2.0	0	2/4	1/2	0				line		78
78	78	161	2.0	0	2/4	1/2	0						79
79	79	163	2.0	0	2/4	1/2	0						80
80	80	165	2.0	0	2/4	1/2	0				page		81
81	81	167	2.0	0	2/4	1/2	0						82
82	82	169	2.0	0	2/4	1/2	0						83
83	83	171	2.0	0	2/4	1/2	0				line		84
84	84	173	2.0	0	2/4	1/2	0						85
85	85	175	2.0	0	2/4	1/2	0						86
86	86	177	2.0	0	2/4	1/2	0				line		87
87	87	179	2.0	-3	2/4	1/2	0						88
88	88	181	2.0	-3	2/4	1/2	0						89
89	89	183	2.0	-3	2/4	1/2	0				line		90
90	90	185	2.0	-3	2/4	1/2	0						91
91	91	187	2.0	-3	2/4	1/2	0						92
92	92	189	2.0	-3	2/4	1/2	0						93
93	93	191	2.0	-3	2/4	1/2	0				line		94
94	94	193	2.0	-3	2/4	1/2	0						95
95	95	195	2.0	-3	2/4	1/2	0						96
96	96	197	2.0	-3	2/4	1/2	0				line	lastMeasure	-1
