mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	1/2	0.25	1/8	1/8	6/8	3	1	1/16		1/16	1		5	59	B3	3	11
1	1	1/2	0.25	1/8	1/8	6/8	3	1	1/16		1/16	1		9	63	D#4	4	11
1	1	1/2	0.25	1/8	1/8	6/8	2	2	1/16		1/16	1		11	65	E#4	4	4
1	1	1/2	0.25	1/8	1/8	6/8	2	2	1/16		1/16	1		8	68	G#4	4	4
1	1	3/4	0.25	3/16	3/16	6/8	3	1	1/16		1/16	1		5	59	B3	3	12
1	1	3/4	0.25	3/16	3/16	6/8	3	1	1/16		1/16	1		9	63	D#4	4	12
1	1	3/4	0.25	3/16	3/16	6/8	2	2	1/16		1/16	1		11	65	E#4	4	5
1	1	3/4	0.25	3/16	3/16	6/8	2	2	1/16		1/16	1		8	68	G#4	4	5
1	1	1	0.25	1/4	1/4	6/8	3	1	1/16		1/16	1		5	59	B3	3	13
1	1	1	0.25	1/4	1/4	6/8	3	1	1/16		1/16	1		9	63	D#4	4	13
1	1	1	0.25	1/4	1/4	6/8	2	2	1/16		1/16	1		11	65	E#4	4	6
1	1	1	0.25	1/4	1/4	6/8	2	2	1/16		1/16	1		8	68	G#4	4	6
1	1	5/4	0.25	5/16	5/16	6/8	3	1	1/16		1/16	1		5	59	B3	3	14
1	1	5/4	0.25	5/16	5/16	6/8	3	1	1/16		1/16	1		9	63	D#4	4	14
1	1	5/4	0.25	5/16	5/16	6/8	2	2	1/16		1/16	1		6	66	F#4	4	7
1	1	5/4	0.25	5/16	5/16	6/8	2	2	1/16		1/16	1		10	70	A#4	4	7
1	1	3/2	0.5	3/8	3/8	6/8	3	1	1/8		1/8	1		5	59	B3	3	15
1	1	3/2	0.5	3/8	3/8	6/8	3	1	1/8		1/8	1		9	63	D#4	4	15
1	1	3/2	0.5	3/8	3/8	6/8	2	2	1/8		1/8	1		11	65	E#4	4	8
1	1	3/2	0.5	3/8	3/8	6/8	2	2	1/8		1/8	1		8	68	G#4	4	8
1	1	2	0.5	1/2	1/2	6/8	3	1	1/8		1/8	1		8	56	G#3	3	16
1	1	2	0.5	1/2	1/2	6/8	3	1	1/8		1/8	1		5	59	B3	3	16
1	1	2	0.5	1/2	1/2	6/8	2	2	1/8		1/8	1		2	62	D4	4	9
1	1	2	0.5	1/2	1/2	6/8	2	2	1/8		1/8	1		4	64	E4	4	9
1	1	5/2	0.5	5/8	5/8	6/8	3	1	1/8		1/8	1	1	5	59	B3	3	17
1	1	5/2	0.5	5/8	5/8	6/8	3	1	1/8		1/8	1	1	9	63	D#4	4	17
1	1	5/2	0.5	5/8	5/8	6/8	2	2	1/8		1/8	1	1	-1	65	F4	4	10
1	1	5/2	0.5	5/8	5/8	6/8	2	2	1/8		1/8	1	1	1	67	G4	4	10
1	1	5/2	0.125	5/8	5/8	6/8	1	1	1/32		1/32	1		1	79	G5	5	0
1	1	21/8	0.125	21/32	21/32	6/8	1	1	1/32		1/32	1		-4	80	Ab5	5	1
1	1	11/4	0.125	11/16	11/16	6/8	1	1	1/32		1/32	1		1	79	G5	5	2
1	1	23/8	0.125	23/32	23/32	6/8	1	1	1/32		1/32	1		-6	78	Gb5	5	3
2	2	3	3.0	0	0	6/8	3	2	3/4		1/2	3/2		7	37	C#2	2	48
2	2	3	3.0	0	0	6/8	3	1	3/4		1/2	3/2	-1	5	59	B3	3	47
2	2	3	3.0	0	0	6/8	3	1	3/4		1/2	3/2	-1	9	63	D#4	4	47
2	2	3	3.0	0	0	6/8	2	2	3/4		1/2	3/2	-1	-1	65	F4	4	46
2	2	3	3.0	0	0	6/8	2	2	3/4		1/2	3/2	-1	1	67	G4	4	46
2	2	3	0.125	0	0	6/8	1	1	1/32		1/32	1		-1	77	F5	5	18
2	2	25/8	0.125	1/32	1/32	6/8	1	1	1/32		1/32	1		-6	78	Gb5	5	19
2	2	13/4	0.125	1/16	1/16	6/8	1	1	1/32		1/32	1		-1	77	F5	5	20
2	2	27/8	0.125	3/32	3/32	6/8	1	1	1/32		1/32	1		2	74	D5	5	21
2	2	7/2	0.125	1/8	1/8	6/8	1	1	1/32		1/32	1		7	73	C#5	5	22
2	2	29/8	0.125	5/32	5/32	6/8	1	1	1/32		1/32	1		0	72	C5	5	23
2	2	15/4	0.125	3/16	3/16	6/8	1	1	1/32		1/32	1		5	71	B4	4	24
2	2	31/8	0.125	7/32	7/32	6/8	1	1	1/32		1/32	1		-4	68	Ab4	4	25
2	2	4	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		5	59	B3	3	42
2	2	4	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		5	71	B4	4	42
2	2	4	0.125	1/4	1/4	6/8	1	1	1/32		1/32	1		1	79	G5	5	26
2	2	33/8	0.125	9/32	9/32	6/8	1	1	1/32		1/32	1		-4	80	Ab5	5	27
2	2	17/4	0.125	5/16	5/16	6/8	1	1	1/32		1/32	1		1	79	G5	5	28
2	2	35/8	0.125	11/32	11/32	6/8	1	1	1/32		1/32	1		-6	78	Gb5	5	29
2	2	9/2	0.5	3/8	3/8	6/8	2	1	1/8		1/8	1		-1	53	F3	3	43
