mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
18	18	423/8	0.125	15/32	15/32	3/4	2	1	1/32		1/32	1		-1	53	F3	3	210
18	18	53	1.0	1/2	1/2	3/4	3	1	1/4		1/4	1		4	52	E3	3	217
18	18	53	0.375	1/2	1/2	3/4	2	1	3/32		1/16	3/2		1	55	G3	3	211
18	18	427/8	0.125	19/32	19/32	3/4	2	1	1/32		1/32	1		3	57	A3	3	212
18	18	107/2	0.375	5/8	5/8	3/4	2	1	3/32		1/16	3/2		-2	58	Bb3	3	213
18	18	431/8	0.125	23/32	23/32	3/4	2	1	1/32		1/32	1		0	60	C4	4	214
19	19	54	0.5	0	0	3/4	3	2	1/8		1/8	1	-1	-1	41	F2	2	233
19	19	54	0.5	0	0	3/4	3	1	1/8		1/8	1		-1	53	F3	3	232
19	19	54	0.5	0	0	3/4	2	1	1/8		1/8	1		3	57	A3	3	231
19	19	54	0.375	0	0	3/4	1	1	3/32		1/16	3/2		2	62	D4	4	219
19	19	435/8	0.125	3/32	3/32	3/4	1	1	1/32		1/32	1		0	60	C4	4	220
19	19	109/2	0.375	1/8	1/8	3/4	1	1	3/32		1/16	3/2		2	62	D4	4	221
19	19	439/8	0.125	7/32	7/32	3/4	1	1	1/32		1/32	1		4	64	E4	4	222
19	19	55	0.375	1/4	1/4	3/4	1	1	3/32		1/16	3/2		2	62	D4	4	223
19	19	55	0.375	1/4	1/4	3/4	1	1	3/32		1/16	3/2		-1	65	F4	4	223
19	19	443/8	0.125	11/32	11/32	3/4	1	1	1/32		1/32	1		0	60	C4	4	224
19	19	443/8	0.125	11/32	11/32	3/4	1	1	1/32		1/32	1		4	64	E4	4	224
19	19	111/2	0.375	3/8	3/8	3/4	1	1	3/32		1/16	3/2		2	62	D4	4	225
19	19	111/2	0.375	3/8	3/8	3/4	1	1	3/32		1/16	3/2		-1	65	F4	4	225
19	19	447/8	0.125	15/32	15/32	3/4	1	1	1/32		1/32	1		4	64	E4	4	226
19	19	447/8	0.125	15/32	15/32	3/4	1	1	1/32		1/32	1		1	67	G4	4	226
19	19	56	0.375	1/2	1/2	3/4	1	1	3/32		1/16	3/2		-1	65	F4	4	227
19	19	56	0.375	1/2	1/2	3/4	1	1	3/32		1/16	3/2		3	69	A4	4	227
19	19	451/8	0.125	19/32	19/32	3/4	1	1	1/32		1/32	1		4	64	E4	4	228
19	19	451/8	0.125	19/32	19/32	3/4	1	1	1/32		1/32	1		1	67	G4	4	228
19	19	113/2	0.375	5/8	5/8	3/4	1	1	3/32		1/16	3/2		-1	65	F4	4	229
19	19	113/2	0.375	5/8	5/8	3/4	1	1	3/32		1/16	3/2		3	69	A4	4	229
19	19	455/8	0.125	23/32	23/32	3/4	1	1	1/32		1/32	1		1	67	G4	4	230
19	19	455/8	0.125	23/32	23/32	3/4	1	1	1/32		1/32	1		5	71	B4	4	230
20	20	57	0.375	0	0	3/4	1	1	3/32		1/16	3/2		3	69	A4	4	234
20	20	57	0.375	0	0	3/4	1	1	3/32		1/16	3/2		0	72	C5	5	234
20	20	459/8	0.125	3/32	3/32	3/4	1	1	1/32		1/32	1		1	67	G4	4	235
20	20	459/8	0.125	3/32	3/32	3/4	1	1	1/32		1/32	1		5	71	B4	4	235
20	20	115/2	0.25	1/8	1/8	3/4	1	1	1/16		1/16	1		-1	65	F4	4	236
20	20	115/2	0.25	1/8	1/8	3/4	1	1	1/16		1/16	1		3	69	A4	4	236
20	20	231/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		3	69	A4	4	237
20	20	231/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		0	72	C5	5	237
20	20	58	0.375	1/4	1/4	3/4	1	1	3/32		1/16	3/2		2	74	D5	5	238
20	20	58	0.375	1/4	1/4	3/4	1	1	3/32		1/16	3/2		-1	77	F5	5	238
20	20	467/8	0.125	11/32	11/32	3/4	1	1	1/32		1/32	1		0	72	C5	5	239
20	20	467/8	0.125	11/32	11/32	3/4	1	1	1/32		1/32	1		4	76	E5	5	239
20	20	117/2	0.25	3/8	3/8	3/4	1	1	1/16		1/16	1		5	71	B4	4	240
20	20	117/2	0.25	3/8	3/8	3/4	1	1	1/16		1/16	1		2	74	D5	5	240
20	20	235/4	0.25	7/16	7/16	3/4	1	1	1/16		1/16	1		2	74	D5	5	241
20	20	235/4	0.25	7/16	7/16	3/4	1	1	1/16		1/16	1		-1	77	F5	5	241
20	20	59	0.375	1/2	1/2	3/4	1	1	3/32		1/16	3/2		-1	77	F5	5	242
20	20	59	0.375	1/2	1/2	3/4	1	1	3/32		1/16	3/2		3	81	A5	5	242
20	20	475/8	0.125	19/32	19/32	3/4	1	1	1/32		1/32	1		4	76	E5	5	243
20	20	475/8	0.125	19/32	19/32	3/4	1	1	1/32		1/32	1		1	79	G5	5	243
20	20	119/2	0.25	5/8	5/8	3/4	1	1	1/16		1/16	1		2	74	D5	5	244
20	20	119/2	0.25	5/8	5/8	3/4	1	1	1/16		1/16	1		-1	77	F5	5	244
20	20	239/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		-1	77	F5	5	245
20	20	239/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		3	81	A5	5	245
21	21	60	2.0	0	0	3/4	3	2	1/2		1/2	1		0	36	C2	2	250
21	21	60	2.0	0	0	3/4	3	2	1/2		1/2	1		1	43	G2	2	250
21	21	60	2.0	0	0	3/4	3	2	1/2		1/2	1		0	48	C3	3	250
21	21	60	2.0	0	0	3/4	1	1	1/2		1/2	1		0	72	C5	5	246
21	21	60	2.0	0	0	3/4	1	1	1/2		1/2	1		4	76	E5	5	246
21	21	60	2.0	0	0	3/4	1	1	1/2		1/2	1		1	79	G5	5	246
21	21	60	2.0	0	0	3/4	1	1	1/2		1/2	1		0	84	C6	6	246
21	21	61	1.0	1/4	1/4	3/4	3	1	1/4		1/4	1		1	55	G3	3	249
21	21	61	1.0	1/4	1/4	3/4	3	1	1/4		1/4	1		0	60	C4	4	249
21	21	61	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64	E4	4	248
21	21	61	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		1	67	G4	4	248
21	21	61	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		0	72	C5	5	248
21	21	62	1.0	1/2	1/2	3/4	3	2	1/4		1/4	1	1	3	33	A1	1	251
21	21	62	1.0	1/2	1/2	3/4	3	2	1/4		1/4	1	1	4	40	E2	2	251
21	21	62	1.0	1/2	1/2	3/4	3	2	1/4		1/4	1	1	3	45	A2	2	251
21	21	62	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1	1	3	69	A4	4	247
21	21	62	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1	1	0	72	C5	5	247
21	21	62	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1	1	4	76	E5	5	247
21	21	62	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1	1	3	81	A5	5	247
22	22	63	1.0	0	0	3/4	3	2	1/4		1/4	1	-1	3	33	A1	1	258
22	22	63	1.0	0	0	3/4	3	2	1/4		1/4	1	-1	4	40	E2	2	258
22	22	63	1.0	0	0	3/4	3	2	1/4		1/4	1	-1	3	45	A2	2	258
22	22	63	1.0	0	0	3/4	3	1	1/4		1/4	1		4	52	E3	3	256
22	22	63	1.0	0	0	3/4	3	1	1/4		1/4	1		3	57	A3	3	256
22	22	63	1.0	0	0	3/4	2	1	1/4		1/4	1		0	60	C4	4	254
22	22	63	1.0	0	0	3/4	2	1	1/4		1/4	1		4	64	E4	4	254
22	22	63	1.0	0	0	3/4	1	1	1/4		1/4	1	-1	3	69	A4	4	252
22	22	63	1.0	0	0	3/4	2	1	1/4		1/4	1		3	69	A4	4	254
22	22	63	1.0	0	0	3/4	1	1	1/4		1/4	1	-1	0	72	C5	5	252
22	22	63	1.0	0	0	3/4	1	1	1/4		1/4	1	-1	4	76	E5	5	252
22	22	63	1.0	0	0	3/4	1	1	1/4		1/4	1	-1	3	81	A5	5	252
22	22	64	2.0	1/4	1/4	3/4	3	2	1/2		1/2	1	1	1	31	G1	1	259
22	22	64	2.0	1/4	1/4	3/4	3	2	1/2		1/2	1	1	2	38	D2	2	259
22	22	64	2.0	1/4	1/4	3/4	3	2	1/2		1/2	1	1	1	43	G2	2	259
22	22	64	2.0	1/4	1/4	3/4	1	1	1/2		1/2	1	1	1	67	G4	4	253
22	22	64	2.0	1/4	1/4	3/4	1	1	1/2		1/2	1	1	5	71	B4	4	253
22	22	64	2.0	1/4	1/4	3/4	1	1	1/2		1/2	1	1	2	74	D5	5	253
22	22	64	2.0	1/4	1/4	3/4	1	1	1/2		1/2	1	1	1	79	G5	5	253
22	22	65	1.0	1/2	1/2	3/4	3	1	1/4		1/4	1	1	2	50	D3	3	257
22	22	65	1.0	1/2	1/2	3/4	3	1	1/4		1/4	1	1	1	55	G3	3	257
22	22	65	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1	1	5	59	B3	3	255
22	22	65	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1	1	2	62	D4	4	255
22	22	65	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1	1	1	67	G4	4	255
23	23	66	1.0	0	0	3/4	3	2	1/4		1/4	1	-1	1	31	G1	1	270
23	23	66	1.0	0	0	3/4	3	2	1/4		1/4	1	-1	2	38	D2	2	270
23	23	66	1.0	0	0	3/4	3	2	1/4		1/4	1	-1	1	43	G2	2	270
23	23	66	1.0	0	0	3/4	3	1	1/4		1/4	1	-1	2	50	D3	3	269
23	23	66	1.0	0	0	3/4	3	1	1/4		1/4	1	-1	1	55	G3	3	269
23	23	66	1.0	0	0	3/4	2	1	1/4		1/4	1	-1	5	59	B3	3	261
23	23	66	1.0	0	0	3/4	2	1	1/4		1/4	1	-1	2	62	D4	4	261
23	23	66	1.0	0	0	3/4	1	1	1/4		1/4	1	-1	1	67	G4	4	260
23	23	66	1.0	0	0	3/4	2	1	1/4		1/4	1	-1	1	67	G4	4	261
23	23	66	1.0	0	0	3/4	1	1	1/4		1/4	1	-1	5	71	B4	4	260
23	23	66	1.0	0	0	3/4	1	1	1/4		1/4	1	-1	2	74	D5	5	260
23	23	66	1.0	0	0	3/4	1	1	1/4		1/4	1	-1	1	79	G5	5	260
23	23	545/8	0.125	17/32	17/32	3/4	2	1	1/32		1/32	1		2	50	D3	3	262
23	23	273/4	0.125	9/16	9/16	3/4	2	1	1/32		1/32	1		4	52	E3	3	263
23	23	547/8	0.125	19/32	19/32	3/4	2	1	1/32		1/32	1		-1	53	F3	3	264
23	23	137/2	0.125	5/8	5/8	3/4	2	1	1/32		1/32	1		1	55	G3	3	265
23	23	549/8	0.125	21/32	21/32	3/4	2	1	1/32		1/32	1		-1	53	F3	3	266
23	23	275/4	0.125	11/16	11/16	3/4	2	1	1/32		1/32	1		4	52	E3	3	267
23	23	551/8	0.125	23/32	23/32	3/4	2	1	1/32		1/32	1		2	50	D3	3	268
24	24	69	2.0	0	0	3/4	3	1	1/2		1/2	1		0	36	C2	2	275
24	24	69	2.0	0	0	3/4	3	1	1/2		1/2	1		1	43	G2	2	275
24	24	69	2.0	0	0	3/4	3	1	1/2		1/2	1		0	48	C3	3	275
24	24	69	2.0	0	0	3/4	2	1	1/2		1/2	1		4	52	E3	3	273
24	24	69	2.0	0	0	3/4	2	1	1/2		1/2	1		1	55	G3	3	273
24	24	69	2.0	0	0	3/4	2	1	1/2		1/2	1		0	60	C4	4	273
24	24	70	1.0	1/4	1/4	3/4	1	2	1/4		1/4	1		4	64	E4	4	272
24	24	70	1.0	1/4	1/4	3/4	1	2	1/4		1/4	1		1	67	G4	4	272
24	24	70	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		0	72	C5	5	271
24	24	70	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		4	76	E5	5	271
24	24	70	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		1	79	G5	5	271
24	24	70	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		0	84	C6	6	271
24	24	71	1.0	1/2	1/2	3/4	3	1	1/4		1/4	1	1	3	33	A1	1	276
24	24	71	1.0	1/2	1/2	3/4	3	1	1/4		1/4	1	1	4	40	E2	2	276
24	24	71	1.0	1/2	1/2	3/4	3	1	1/4		1/4	1	1	3	45	A2	2	276
24	24	71	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1	1	0	48	C3	3	274
24	24	71	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1	1	4	52	E3	3	274
24	24	71	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1	1	3	57	A3	3	274
25	25	72	1.0	0	0	3/4	3	1	1/4		1/4	1	-1	3	33	A1	1	283
25	25	72	1.0	0	0	3/4	3	1	1/4		1/4	1	-1	4	40	E2	2	283
25	25	72	1.0	0	0	3/4	3	1	1/4		1/4	1	-1	3	45	A2	2	283
25	25	72	1.0	0	0	3/4	2	1	1/4		1/4	1	-1	0	48	C3	3	281
25	25	72	1.0	0	0	3/4	2	1	1/4		1/4	1	-1	4	52	E3	3	281
25	25	72	1.0	0	0	3/4	2	1	1/4		1/4	1	-1	3	57	A3	3	281
25	25	72	1.0	0	0	3/4	1	2	1/4		1/4	1		0	60	C4	4	279
25	25	72	1.0	0	0	3/4	1	2	1/4		1/4	1		4	64	E4	4	279
25	25	72	1.0	0	0	3/4	1	1	1/4		1/4	1		3	69	A4	4	277
25	25	72	1.0	0	0	3/4	1	1	1/4		1/4	1		0	72	C5	5	277
25	25	72	1.0	0	0	3/4	1	1	1/4		1/4	1		4	76	E5	5	277
25	25	72	1.0	0	0	3/4	1	1	1/4		1/4	1		3	81	A5	5	277
25	25	73	2.0	1/4	1/4	3/4	3	1	1/2		1/2	1	1	1	31	G1	1	284
25	25	73	2.0	1/4	1/4	3/4	3	1	1/2		1/2	1	1	2	38	D2	2	284
25	25	73	2.0	1/4	1/4	3/4	3	1	1/2		1/2	1	1	1	43	G2	2	284
25	25	73	2.0	1/4	1/4	3/4	2	1	1/2		1/2	1	1	5	47	B2	2	282
25	25	73	2.0	1/4	1/4	3/4	2	1	1/2		1/2	1	1	2	50	D3	3	282
25	25	73	2.0	1/4	1/4	3/4	2	1	1/2		1/2	1	1	1	55	G3	3	282
25	25	74	1.0	1/2	1/2	3/4	1	2	1/4		1/4	1	1	5	59	B3	3	280
25	25	74	1.0	1/2	1/2	3/4	1	2	1/4		1/4	1	1	2	62	D4	4	280
25	25	74	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1	1	1	67	G4	4	278
25	25	74	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1	1	5	71	B4	4	278
25	25	74	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1	1	2	74	D5	5	278
25	25	74	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1	1	1	79	G5	5	278
26	26	75	1.0	0	0	3/4	3	1	1/4		1/4	1	-1	1	31	G1	1	293
26	26	75	1.0	0	0	3/4	3	1	1/4		1/4	1	-1	2	38	D2	2	293
26	26	75	1.0	0	0	3/4	3	1	1/4		1/4	1	-1	1	43	G2	2	293
26	26	75	1.0	0	0	3/4	2	1	1/4		1/4	1	-1	5	47	B2	2	287
26	26	75	1.0	0	0	3/4	2	1	1/4		1/4	1	-1	2	50	D3	3	287
26	26	75	1.0	0	0	3/4	2	1	1/4		1/4	1	-1	1	55	G3	3	287
26	26	75	1.0	0	0	3/4	1	2	1/4		1/4	1	-1	5	59	B3	3	286
26	26	75	1.0	0	0	3/4	1	2	1/4		1/4	1	-1	2	62	D4	4	286
26	26	75	1.0	0	0	3/4	1	1	1/4		1/4	1	-1	1	67	G4	4	285
26	26	75	1.0	0	0	3/4	1	1	1/4		1/4	1	-1	5	71	B4	4	285
26	26	75	1.0	0	0	3/4	1	1	1/4		1/4	1	-1	2	74	D5	5	285
26	26	75	1.0	0	0	3/4	1	1	1/4		1/4	1	-1	1	79	G5	5	285
26	26	931/12	0.08333333333333333	31/48	31/48	3/4	2	1	1/48		1/32	2/3		1	55	G3	3	288
26	26	233/3	0.08333333333333333	2/3	2/3	3/4	2	1	1/48		1/32	2/3		3	57	A3	3	289
26	26	311/4	0.08333333333333333	11/16	11/16	3/4	2	1	1/48		1/32	2/3		5	59	B3	3	290
26	26	467/6	0.08333333333333333	17/24	17/24	3/4	2	1	1/48		1/32	2/3		0	60	C4	4	291
26	26	935/12	0.08333333333333333	35/48	35/48	3/4	2	1	1/48		1/32	2/3		2	62	D4	4	292
27	27	78	1.0	0	0	3/4	1	2	1/4		1/4	1		4	64	E4	4	295
27	27	78	2.0	0	0	3/4	1	1	1/2		1/2	1		-1	65	F4	4	294
27	27	78	2.0	0	0	3/4	1	1	1/2		1/2	1		3	69	A4	4	294
27	27	79	1.0	1/4	1/4	3/4	1	2	1/4		1/4	1		2	62	D4	4	296
27	27	967/12	0.08333333333333333	31/48	31/48	3/4	2	1	1/48		1/32	2/3		-1	53	F3	3	297
27	27	242/3	0.08333333333333333	2/3	2/3	3/4	2	1	1/48		1/32	2/3		1	55	G3	3	298
27	27	323/4	0.08333333333333333	11/16	11/16	3/4	2	1	1/48		1/32	2/3		-4	56	Ab3	3	299
27	27	485/6	0.08333333333333333	17/24	17/24	3/4	2	1	1/48		1/32	2/3		-2	58	Bb3	3	300
27	27	971/12	0.08333333333333333	35/48	35/48	3/4	2	1	1/48		1/32	2/3		0	60	C4	4	301
28	28	81	1.0	0	0	3/4	1	2	1/4		1/4	1		2	62	D4	4	303
28	28	81	2.0	0	0	3/4	1	1	1/2		1/2	1		-3	63	Eb4	4	302
28	28	81	2.0	0	0	3/4	1	1	1/2		1/2	1		1	67	G4	4	302
28	28	82	1.0	1/4	1/4	3/4	1	2	1/4		1/4	1		0	60	C4	4	304
28	28	1003/12	0.08333333333333333	31/48	31/48	3/4	2	1	1/48		1/32	2/3		1	55	G3	3	305
28	28	251/3	0.08333333333333333	2/3	2/3	3/4	2	1	1/48		1/32	2/3		3	57	A3	3	306
28	28	335/4	0.08333333333333333	11/16	11/16	3/4	2	1	1/48		1/32	2/3		5	59	B3	3	307
28	28	503/6	0.08333333333333333	17/24	17/24	3/4	2	1	1/48		1/32	2/3		0	60	C4	4	308
28	28	1007/12	0.08333333333333333	35/48	35/48	3/4	2	1	1/48		1/32	2/3		2	62	D4	4	309
29	29	84	0.375	0	0	3/4	2	1	3/32		1/16	3/2		4	64	E4	4	312
29	29	84	2.0	0	0	3/4	1	1	1/2		1/2	1		-1	65	F4	4	310
29	29	84	2.0	0	0	3/4	1	1	1/2		1/2	1		3	69	A4	4	310
29	29	675/8	0.125	3/32	3/32	3/4	2	1	1/32		1/32	1		2	62	D4	4	313
29	29	169/2	0.375	1/8	1/8	3/4	2	1	3/32		1/16	3/2		4	64	E4	4	314
29	29	679/8	0.125	7/32	7/32	3/4	2	1	1/32		1/32	1		2	62	D4	4	315
29	29	85	0.375	1/4	1/4	3/4	2	1	3/32		1/16	3/2		4	64	E4	4	316
29	29	683/8	0.125	11/32	11/32	3/4	2	1	1/32		1/32	1		2	62	D4	4	317
29	29	171/2	0.375	3/8	3/8	3/4	2	1	3/32		1/16	3/2		4	64	E4	4	318
29	29	687/8	0.125	15/32	15/32	3/4	2	1	1/32		1/32	1		2	62	D4	4	319
29	29	86	0.375	1/2	1/2	3/4	2	1	3/32		1/16	3/2		0	60	C4	4	320
29	29	86	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		-1	65	F4	4	311
29	29	86	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		1	67	G4	4	311
29	29	86	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		2	74	D5	5	311
29	29	691/8	0.125	19/32	19/32	3/4	2	1	1/32		1/32	1		5	59	B3	3	321
29	29	1039/12	0.08333333333333333	31/48	31/48	3/4	2	1	1/48		1/32	2/3		-1	53	F3	3	322
29	29	260/3	0.08333333333333333	2/3	2/3	3/4	2	1	1/48		1/32	2/3		1	55	G3	3	323
29	29	347/4	0.08333333333333333	11/16	11/16	3/4	2	1	1/48		1/32	2/3		-4	56	Ab3	3	324
29	29	521/6	0.08333333333333333	17/24	17/24	3/4	2	1	1/48		1/32	2/3		-2	58	Bb3	3	325
29	29	1043/12	0.08333333333333333	35/48	35/48	3/4	2	1	1/48		1/32	2/3		0	60	C4	4	326
30	30	87	0.375	0	0	3/4	2	1	3/32		1/16	3/2		2	62	D4	4	329
30	30	87	2.0	0	0	3/4	1	1	1/2		1/2	1		-3	63	Eb4	4	327
30	30	87	2.0	0	0	3/4	1	1	1/2		1/2	1		1	67	G4	4	327
30	30	699/8	0.125	3/32	3/32	3/4	2	1	1/32		1/32	1		0	60	C4	4	330
30	30	175/2	0.375	1/8	1/8	3/4	2	1	3/32		1/16	3/2		2	62	D4	4	331
30	30	703/8	0.125	7/32	7/32	3/4	2	1	1/32		1/32	1		0	60	C4	4	332
30	30	88	0.375	1/4	1/4	3/4	2	1	3/32		1/16	3/2		2	62	D4	4	333
30	30	707/8	0.125	11/32	11/32	3/4	2	1	1/32		1/32	1		0	60	C4	4	334
30	30	177/2	0.375	3/8	3/8	3/4	2	1	3/32		1/16	3/2		2	62	D4	4	335
30	30	711/8	0.125	15/32	15/32	3/4	2	1	1/32		1/32	1		0	60	C4	4	336
30	30	89	0.375	1/2	1/2	3/4	2	1	3/32		1/16	3/2		-2	58	Bb3	3	337
30	30	89	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		-3	63	Eb4	4	328
30	30	89	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		-1	65	F4	4	328
30	30	89	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		0	72	C5	5	328
30	30	715/8	0.125	19/32	19/32	3/4	2	1	1/32		1/32	1		3	57	A3	3	338
30	30	179/2	0.375	5/8	5/8	3/4	2	1	3/32		1/16	3/2		1	55	G3	3	339
30	30	719/8	0.125	23/32	23/32	3/4	2	1	1/32		1/32	1		-1	53	F3	3	340
31	31	90	0.5	0	0	3/4	3	1	1/8		1/8	1		-2	46	Bb2	2	355
31	31	90	0.5	0	0	3/4	3	1	1/8		1/8	1		-1	53	F3	3	355
31	31	90	0.375	0	0	3/4	2	1	3/32		1/16	3/2		1	55	G3	3	343
31	31	90	2.0	0	0	3/4	1	1	1/2		1/2	1		-2	58	Bb3	3	341
31	31	90	2.0	0	0	3/4	1	1	1/2		1/2	1		2	62	D4	4	341
31	31	723/8	0.125	3/32	3/32	3/4	2	1	1/32		1/32	1		-1	53	F3	3	344
31	31	181/2	0.5	1/8	1/8	3/4	3	1	1/8		1/8	1		-1	41	F2	2	356
31	31	181/2	0.375	1/8	1/8	3/4	2	1	3/32		1/16	3/2		1	55	G3	3	345
31	31	727/8	0.125	7/32	7/32	3/4	2	1	1/32		1/32	1		-1	53	F3	3	346
31	31	91	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-2	34	Bb1	1	357
31	31	91	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-1	41	F2	2	357
31	31	91	0.375	1/4	1/4	3/4	2	1	3/32		1/16	3/2		1	55	G3	3	347
31	31	731/8	0.125	11/32	11/32	3/4	2	1	1/32		1/32	1		-1	53	F3	3	348
31	31	183/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-2	46	Bb2	2	358
31	31	183/2	0.375	3/8	3/8	3/4	2	1	3/32		1/16	3/2		1	55	G3	3	349
31	31	735/8	0.125	15/32	15/32	3/4	2	1	1/32		1/32	1		-1	53	F3	3	350
31	31	92	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		0	48	C3	3	359
31	31	92	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		1	55	G3	3	359
31	31	92	0.375	1/2	1/2	3/4	2	1	3/32		1/16	3/2		3	57	A3	3	351
31	31	92	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		0	60	C4	4	342
31	31	92	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		4	64	E4	4	342
31	31	739/8	0.125	19/32	19/32	3/4	2	1	1/32		1/32	1		1	55	G3	3	352
31	31	185/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		1	43	G2	2	360
31	31	185/2	0.375	5/8	5/8	3/4	2	1	3/32		1/16	3/2		3	57	A3	3	353
31	31	743/8	0.125	23/32	23/32	3/4	2	1	1/32		1/32	1		1	55	G3	3	354
32	32	93	0.5	0	0	3/4	3	1	1/8		1/8	1		-2	46	Bb2	2	376
32	32	93	0.5	0	0	3/4	3	1	1/8		1/8	1		-1	53	F3	3	376
32	32	93	0.375	0	0	3/4	2	1	3/32		1/16	3/2		1	55	G3	3	364
32	32	93	1.0	0	0	3/4	1	1	1/4		1/4	1		-2	58	Bb3	3	361
32	32	93	1.0	0	0	3/4	1	1	1/4		1/4	1		2	62	D4	4	361
32	32	747/8	0.125	3/32	3/32	3/4	2	1	1/32		1/32	1		-1	53	F3	3	365
32	32	187/2	0.5	1/8	1/8	3/4	3	1	1/8		1/8	1		-1	41	F2	2	377
32	32	187/2	0.375	1/8	1/8	3/4	2	1	3/32		1/16	3/2		1	55	G3	3	366
32	32	751/8	0.125	7/32	7/32	3/4	2	1	1/32		1/32	1		-1	53	F3	3	367
32	32	94	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		0	36	C2	2	378
32	32	94	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		1	43	G2	2	378
32	32	94	0.375	1/4	1/4	3/4	2	1	3/32		1/16	3/2		3	57	A3	3	368
32	32	94	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		0	60	C4	4	362
32	32	94	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		4	64	E4	4	362
32	32	755/8	0.125	11/32	11/32	3/4	2	1	1/32		1/32	1		1	55	G3	3	369
32	32	189/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		0	48	C3	3	379
32	32	189/2	0.375	3/8	3/8	3/4	2	1	3/32		1/16	3/2		3	57	A3	3	370
32	32	759/8	0.125	15/32	15/32	3/4	2	1	1/32		1/32	1		1	55	G3	3	371
32	32	95	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		2	50	D3	3	380
32	32	95	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		3	57	A3	3	380
32	32	95	0.375	1/2	1/2	3/4	2	1	3/32		1/16	3/2		-2	58	Bb3	3	372
32	32	95	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		2	62	D4	4	363
32	32	95	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		-1	65	F4	4	363
32	32	763/8	0.125	19/32	19/32	3/4	2	1	1/32		1/32	1		3	57	A3	3	373
32	32	191/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		3	45	A2	2	381
32	32	191/2	0.375	5/8	5/8	3/4	2	1	3/32		1/16	3/2		-2	58	Bb3	3	374
32	32	767/8	0.125	23/32	23/32	3/4	2	1	1/32		1/32	1		3	57	A3	3	375
33	33	96	0.5	0	0	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	396
33	33	96	0.5	0	0	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	396
33	33	96	0.375	0	0	3/4	2	1	3/32		1/16	3/2		0	60	C4	4	384
33	33	96	2.0	0	0	3/4	1	1	1/2		1/2	1		-3	63	Eb4	4	382
33	33	96	2.0	0	0	3/4	1	1	1/2		1/2	1		1	67	G4	4	382
33	33	771/8	0.125	3/32	3/32	3/4	2	1	1/32		1/32	1		-2	58	Bb3	3	385
33	33	193/2	0.5	1/8	1/8	3/4	3	1	1/8		1/8	1		-2	46	Bb2	2	397
