mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
4	3	9	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		-3	63	Eb4	4	60
4	3	73/8	0.125	9/32	9/32	4/4	2	1	1/32			1/32	1		2	62	D4	4	71
4	3	37/4	0.125	5/16	5/16	4/4	2	1	1/32			1/32	1		0	60	C4	4	72
4	3	75/8	0.125	11/32	11/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	73
4	3	19/2	0.125	3/8	3/8	4/4	2	1	1/32			1/32	1		6	54	F#3	3	74
4	3	77/8	0.125	13/32	13/32	4/4	2	1	1/32			1/32	1		0	48	C3	3	75
4	3	39/4	0.125	7/16	7/16	4/4	2	1	1/32			1/32	1		3	45	A2	2	76
4	3	79/8	0.125	15/32	15/32	4/4	2	1	1/32			1/32	1		2	38	D2	2	77
4	3	10	0.375	1/2	1/2	4/4	2	1	3/32			1/16	3/2		6	30	F#1	1	78
4	3	10	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1		6	30	F#1	1	93
4	3	83/8	0.125	19/32	19/32	4/4	2	1	1/32			1/32	1		2	38	D2	2	79
4	3	21/2	0.125	5/8	5/8	4/4	2	1	1/32			1/32	1		3	45	A2	2	80
4	3	85/8	0.125	21/32	21/32	4/4	2	1	1/32			1/32	1		0	48	C3	3	81
4	3	43/4	0.125	11/16	11/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	82
4	3	87/8	0.125	23/32	23/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	83
4	3	87/8	0.0625	23/32	23/32	4/4	1	1	1/64			1/32	1/2		-4	68	Ab4	4	61
4	3	175/16	0.0625	47/64	47/64	4/4	1	1	1/64			1/32	1/2		-6	66	Gb4	4	62
4	3	11	0.125	3/4	3/4	4/4	2	1	1/32			1/32	1		0	60	C4	4	84
4	3	11	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		-3	63	Eb4	4	63
4	3	89/8	0.125	25/32	25/32	4/4	2	1	1/32			1/32	1		2	62	D4	4	85
4	3	45/4	0.125	13/16	13/16	4/4	2	1	1/32			1/32	1		0	60	C4	4	86
4	3	91/8	0.125	27/32	27/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	87
4	3	23/2	0.125	7/8	7/8	4/4	2	1	1/32			1/32	1		6	54	F#3	3	88
4	3	93/8	0.125	29/32	29/32	4/4	2	1	1/32			1/32	1		0	48	C3	3	89
4	3	47/4	0.125	15/16	15/16	4/4	2	1	1/32			1/32	1		3	45	A2	2	90
4	3	95/8	0.125	31/32	31/32	4/4	2	1	1/32			1/32	1		2	38	D2	2	91
5	4	12	0.375	0	0	4/4	2	1	3/32			1/16	3/2		6	30	F#1	1	98
5	4	12	2.0	0	0	4/4	2	2	1/2			1/2	1		6	30	F#1	1	126
5	4	99/8	0.125	3/32	3/32	4/4	2	1	1/32			1/32	1		2	38	D2	2	99
5	4	25/2	0.125	1/8	1/8	4/4	2	1	1/32			1/32	1		3	45	A2	2	100
5	4	101/8	0.125	5/32	5/32	4/4	2	1	1/32			1/32	1		0	48	C3	3	101
5	4	51/4	0.125	3/16	3/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	102
5	4	103/8	0.125	7/32	7/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	103
5	4	13	0.125	1/4	1/4	4/4	2	1	1/32			1/32	1		0	60	C4	4	104
5	4	13	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		-3	63	Eb4	4	94
5	4	105/8	0.125	9/32	9/32	4/4	2	1	1/32			1/32	1		2	62	D4	4	105
5	4	53/4	0.125	5/16	5/16	4/4	2	1	1/32			1/32	1		0	60	C4	4	106
5	4	107/8	0.125	11/32	11/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	107
5	4	27/2	0.125	3/8	3/8	4/4	2	1	1/32			1/32	1		6	54	F#3	3	108
5	4	109/8	0.125	13/32	13/32	4/4	2	1	1/32			1/32	1		0	48	C3	3	109
5	4	55/4	0.125	7/16	7/16	4/4	2	1	1/32			1/32	1		3	45	A2	2	110
5	4	111/8	0.125	15/32	15/32	4/4	2	1	1/32			1/32	1		2	38	D2	2	111
5	4	14	0.375	1/2	1/2	4/4	2	1	3/32			1/16	3/2		6	30	F#1	1	112
5	4	14	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1		6	30	F#1	1	127
5	4	115/8	0.125	19/32	19/32	4/4	2	1	1/32			1/32	1		2	38	D2	2	113
5	4	29/2	0.125	5/8	5/8	4/4	2	1	1/32			1/32	1		3	45	A2	2	114
5	4	117/8	0.125	21/32	21/32	4/4	2	1	1/32			1/32	1		0	48	C3	3	115
5	4	59/4	0.125	11/16	11/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	116
5	4	119/8	0.125	23/32	23/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	117
5	4	119/8	0.0625	23/32	23/32	4/4	1	1	1/64			1/32	1/2		-4	68	Ab4	4	95
5	4	239/16	0.0625	47/64	47/64	4/4	1	1	1/64			1/32	1/2		-6	66	Gb4	4	96
5	4	15	0.125	3/4	3/4	4/4	2	1	1/32			1/32	1		0	60	C4	4	118
5	4	15	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		-3	63	Eb4	4	97
5	4	121/8	0.125	25/32	25/32	4/4	2	1	1/32			1/32	1		2	62	D4	4	119
5	4	61/4	0.125	13/16	13/16	4/4	2	1	1/32			1/32	1		0	60	C4	4	120
5	4	123/8	0.125	27/32	27/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	121
5	4	31/2	0.125	7/8	7/8	4/4	2	1	1/32			1/32	1		6	54	F#3	3	122
5	4	125/8	0.125	29/32	29/32	4/4	2	1	1/32			1/32	1		0	48	C3	3	123
5	4	63/4	0.125	15/16	15/16	4/4	2	1	1/32			1/32	1		3	45	A2	2	124
5	4	127/8	0.125	31/32	31/32	4/4	2	1	1/32			1/32	1		2	38	D2	2	125
6	5	16	0.375	0	0	4/4	2	1	3/32			1/16	3/2		6	30	F#1	1	128
6	5	16	2.0	0	0	4/4	2	2	1/2			1/2	1	1	6	42	F#2	2	144
6	5	131/8	0.125	3/32	3/32	4/4	2	1	1/32			1/32	1		2	38	D2	2	129
6	5	33/2	0.08333333333333333	1/8	1/8	4/4	2	1	1/48			1/32	2/3		3	45	A2	2	130
6	5	199/12	0.08333333333333333	7/48	7/48	4/4	2	1	1/48			1/32	2/3		0	48	C3	3	131
6	5	50/3	0.08333333333333333	1/6	1/6	4/4	2	1	1/48			1/32	2/3		6	54	F#3	3	132
6	5	67/4	0.08333333333333333	3/16	3/16	4/4	2	1	1/48			1/32	2/3		3	57	A3	3	133
6	5	101/6	0.08333333333333333	5/24	5/24	4/4	2	1	1/48			1/32	2/3		0	60	C4	4	134
6	5	203/12	0.08333333333333333	11/48	11/48	4/4	2	1	1/48			1/32	2/3		2	62	D4	4	135
6	5	17	0.125	1/4	1/4	4/4	2	1	1/32			1/32	1		-4	68	Ab4	4	136
6	5	137/8	0.125	9/32	9/32	4/4	2	1	1/32			1/32	1		-6	66	Gb4	4	137
6	5	69/4	0.125	5/16	5/16	4/4	2	1	1/32			1/32	1		-3	63	Eb4	4	138
6	5	139/8	0.125	11/32	11/32	4/4	2	1	1/32			1/32	1		2	74	D5	5	139
6	5	35/2	0.125	3/8	3/8	4/4	2	1	1/32			1/32	1		0	72	C5	5	140
6	5	141/8	0.125	13/32	13/32	4/4	2	1	1/32			1/32	1		3	69	A4	4	141
6	5	71/4	0.125	7/16	7/16	4/4	2	1	1/32			1/32	1		6	66	F#4	4	142
6	5	143/8	0.125	15/32	15/32	4/4	2	1	1/32			1/32	1		0	60	C4	4	143
7	5	18	2.0	0	1/2	4/4	2	2	1/2			1/2	1	-1	6	42	F#2	2	161
7	5	18	0.125	0	1/2	4/4	2	1	1/32			1/32	1		-4	80	Ab5	5	145
7	5	145/8	0.125	1/32	17/32	4/4	2	1	1/32			1/32	1		-6	78	Gb5	5	146
7	5	73/4	0.125	1/16	9/16	4/4	2	1	1/32			1/32	1		-3	75	Eb5	5	147
7	5	147/8	0.125	3/32	19/32	4/4	2	1	1/32			1/32	1		2	86	D6	6	148
7	5	37/2	0.125	1/8	5/8	4/4	2	1	1/32			1/32	1		0	84	C6	6	149
7	5	149/8	0.125	5/32	21/32	4/4	2	1	1/32			1/32	1		3	81	A5	5	150
7	5	75/4	0.125	3/16	11/16	4/4	2	1	1/32			1/32	1		6	78	F#5	5	151
7	5	151/8	0.125	7/32	23/32	4/4	2	1	1/32			1/32	1		0	72	C5	5	152
7	5	19	0.125	1/4	3/4	4/4	2	1	1/32			1/32	1		-4	80	Ab5	5	153
7	5	153/8	0.125	9/32	25/32	4/4	2	1	1/32			1/32	1		-6	78	Gb5	5	154
7	5	77/4	0.125	5/16	13/16	4/4	2	1	1/32			1/32	1		-3	75	Eb5	5	155
7	5	155/8	0.125	11/32	27/32	4/4	2	1	1/32			1/32	1		2	86	D6	6	156
7	5	39/2	0.125	3/8	7/8	4/4	2	1	1/32			1/32	1		0	84	C6	6	157
7	5	157/8	0.125	13/32	29/32	4/4	2	1	1/32			1/32	1		3	81	A5	5	158
7	5	79/4	0.125	7/16	15/16	4/4	2	1	1/32			1/32	1		6	78	F#5	5	159
7	5	159/8	0.125	15/32	31/32	4/4	2	1	1/32			1/32	1		0	72	C5	5	160
8	6	20	0.125	0	0	4/4	2	1	1/32			1/32	1		-4	80	Ab5	5	162
8	6	161/8	0.125	1/32	1/32	4/4	2	1	1/32			1/32	1		-6	78	Gb5	5	163
8	6	81/4	0.125	1/16	1/16	4/4	2	1	1/32			1/32	1		-3	75	Eb5	5	164
8	6	163/8	0.125	3/32	3/32	4/4	2	1	1/32			1/32	1		2	86	D6	6	165
8	6	41/2	0.125	1/8	1/8	4/4	2	1	1/32			1/32	1		0	84	C6	6	166
8	6	165/8	0.125	5/32	5/32	4/4	2	1	1/32			1/32	1		3	81	A5	5	167
8	6	83/4	0.125	3/16	3/16	4/4	2	1	1/32			1/32	1		6	78	F#5	5	168
8	6	167/8	0.125	7/32	7/32	4/4	2	1	1/32			1/32	1		0	72	C5	5	169
8	6	21	0.125	1/4	1/4	4/4	2	1	1/32			1/32	1		-4	68	Ab4	4	170
8	6	169/8	0.125	9/32	9/32	4/4	2	1	1/32			1/32	1		-6	66	Gb4	4	171
8	6	85/4	0.125	5/16	5/16	4/4	2	1	1/32			1/32	1		-3	63	Eb4	4	172
8	6	171/8	0.125	11/32	11/32	4/4	2	1	1/32			1/32	1		2	74	D5	5	173
8	6	43/2	0.125	3/8	3/8	4/4	2	1	1/32			1/32	1		0	72	C5	5	174
8	6	173/8	0.125	13/32	13/32	4/4	2	1	1/32			1/32	1		3	69	A4	4	175
8	6	87/4	0.125	7/16	7/16	4/4	2	1	1/32			1/32	1		6	66	F#4	4	176
8	6	175/8	0.125	15/32	15/32	4/4	2	1	1/32			1/32	1		0	60	C4	4	177
9	6	22	0.125	0	1/2	4/4	2	1	1/32			1/32	1		-4	56	Ab3	3	178
9	6	177/8	0.125	1/32	17/32	4/4	2	1	1/32			1/32	1		-6	54	Gb3	3	179
9	6	89/4	0.125	1/16	9/16	4/4	2	1	1/32			1/32	1		-3	51	Eb3	3	180
9	6	179/8	0.125	3/32	19/32	4/4	2	1	1/32			1/32	1		2	62	D4	4	181
9	6	45/2	0.125	1/8	5/8	4/4	2	1	1/32			1/32	1		0	60	C4	4	182
9	6	181/8	0.125	5/32	21/32	4/4	2	1	1/32			1/32	1		3	57	A3	3	183
9	6	91/4	0.125	3/16	11/16	4/4	2	1	1/32			1/32	1		6	54	F#3	3	184
9	6	183/8	0.125	7/32	23/32	4/4	2	1	1/32			1/32	1		0	48	C3	3	185
9	6	23	0.125	1/4	3/4	4/4	2	1	1/32			1/32	1		-4	44	Ab2	2	186
9	6	185/8	0.125	9/32	25/32	4/4	2	1	1/32			1/32	1		-6	42	Gb2	2	187
9	6	93/4	0.125	5/16	13/16	4/4	2	1	1/32			1/32	1		-3	39	Eb2	2	188
9	6	187/8	0.125	11/32	27/32	4/4	2	1	1/32			1/32	1		2	50	D3	3	189
9	6	47/2	0.08333333333333333	3/8	7/8	4/4	2	1	1/48			1/32	2/3		0	48	C3	3	190
9	6	283/12	0.08333333333333333	19/48	43/48	4/4	2	1	1/48			1/32	2/3		3	45	A2	2	191
9	6	71/3	0.08333333333333333	5/12	11/12	4/4	2	1	1/48			1/32	2/3		6	42	F#2	2	192
9	6	95/4	0.08333333333333333	7/16	15/16	4/4	2	1	1/48			1/32	2/3		0	36	C2	2	193
9	6	143/6	0.08333333333333333	11/24	23/24	4/4	2	1	1/48			1/32	2/3		2	38	D2	2	194
9	6	287/12	0.08333333333333333	23/48	47/48	4/4	2	1	1/48			1/32	2/3		0	36	C2	2	195
10	7	24	1.0	0	0	4/4	2	1	1/4		1/8_c32_1	1/4	1		6	30	F#1	1	197
10	7	24	1.0	0	0	4/4	2	1	1/4		1/8_c32_2	1/4	1		7	37	C#2	2	198
10	7	25	3.0	1/4	1/4	4/4	2	1	3/4		3/8_c32_1	1/2	3/2		6	30	F#1	1	199
10	7	25	3.0	1/4	1/4	4/4	2	1	3/4		3/8_c32_2	1/2	3/2		7	37	C#2	2	200
10	7	25	3.0	1/4	1/4	4/4	1	1	3/4			1/2	3/2	1	6	42	F#2	2	196
10	7	25	3.0	1/4	1/4	4/4	1	1	3/4			1/2	3/2	1	10	46	A#2	2	196
10	7	25	3.0	1/4	1/4	4/4	1	1	3/4			1/2	3/2	1	7	49	C#3	3	196
10	7	25	3.0	1/4	1/4	4/4	1	1	3/4			1/2	3/2	1	6	54	F#3	3	196
11	8	28	1.0	0	0	4/4	2	1	1/4		1/8_c32_1	1/4	1		6	30	F#1	1	205
11	8	28	1.0	0	0	4/4	2	1	1/4		1/8_c32_2	1/4	1		7	37	C#2	2	206
11	8	28	1.0	0	0	4/4	1	1	1/4			1/4	1	-1	6	42	F#2	2	201
11	8	28	1.0	0	0	4/4	1	1	1/4			1/4	1	-1	10	46	A#2	2	201
11	8	28	1.0	0	0	4/4	1	1	1/4			1/4	1	-1	7	49	C#3	3	201
11	8	28	1.0	0	0	4/4	1	1	1/4			1/4	1	-1	6	54	F#3	3	201
11	8	29	1.0	1/4	1/4	4/4	2	1	1/4		1/8_c32_1	1/4	1		-3	39	Eb2	2	207
11	8	29	1.0	1/4	1/4	4/4	2	1	1/4		1/8_c32_2	1/4	1		-2	46	Bb2	2	208
11	8	29	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		-3	51	Eb3	3	202
11	8	29	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		1	55	G3	3	202
11	8	29	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		-2	58	Bb3	3	202
11	8	29	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		-3	63	Eb4	4	202
11	8	30	1.0	1/2	1/2	4/4	2	1	1/4		1/8_c32_1	1/4	1		3	45	A2	2	209
11	8	30	1.0	1/2	1/2	4/4	2	1	1/4		1/8_c32_2	1/4	1		4	52	E3	3	210
11	8	30	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		3	57	A3	3	203
11	8	30	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		7	61	C#4	4	203
11	8	30	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		4	64	E4	4	203
11	8	30	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		3	69	A4	4	203
11	8	31	1.0	3/4	3/4	4/4	2	1	1/4		1/8_c32_2	1/4	1		-3	39	Eb2	2	212
11	8	31	1.0	3/4	3/4	4/4	2	1	1/4		1/8_c32_1	1/4	1		-2	46	Bb2	2	211
11	8	31	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		-3	51	Eb3	3	204
11	8	31	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		1	55	G3	3	204
11	8	31	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		-2	58	Bb3	3	204
11	8	31	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		-3	63	Eb4	4	204
12	9	32	1.0	0	0	4/4	2	1	1/4		1/8_c32_1	1/4	1		6	30	F#1	1	216
12	9	32	1.0	0	0	4/4	2	1	1/4		1/8_c32_2	1/4	1		7	37	C#2	2	217
12	9	32	1.0	0	0	4/4	1	1	1/4			1/4	1		6	42	F#2	2	213
12	9	32	1.0	0	0	4/4	1	1	1/4			1/4	1		10	46	A#2	2	213
12	9	32	1.0	0	0	4/4	1	1	1/4			1/4	1		7	49	C#3	3	213
12	9	32	1.0	0	0	4/4	1	1	1/4			1/4	1		6	54	F#3	3	213
12	9	33	2.0	1/4	1/4	4/4	2	1	1/2		2/8_c32_1	1/2	1		-3	39	Eb2	2	218
12	9	33	2.0	1/4	1/4	4/4	2	1	1/2		2/8_c32_2	1/2	1		-2	46	Bb2	2	219
12	9	33	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1		-3	51	Eb3	3	214
12	9	33	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1		1	55	G3	3	214
12	9	33	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1		-2	58	Bb3	3	214
12	9	33	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1		-3	63	Eb4	4	214
12	9	35	1.0	3/4	3/4	4/4	2	1	1/4		1/8_c32_1	1/4	1		3	45	A2	2	220
12	9	35	1.0	3/4	3/4	4/4	2	1	1/4		1/8_c32_2	1/4	1		4	52	E3	3	221
12	9	35	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		3	57	A3	3	215
12	9	35	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		7	61	C#4	4	215
12	9	35	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		4	64	E4	4	215
12	9	35	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		3	69	A4	4	215
13	10	36	0.08333333333333333	0	0	4/4	1	1	1/48			1/32	2/3		7	61	C#4	4	222
13	10	433/12	0.08333333333333333	1/48	1/48	4/4	1	1	1/48			1/32	2/3		6	54	F#3	3	223
13	10	217/6	0.08333333333333333	1/24	1/24	4/4	1	1	1/48			1/32	2/3		7	49	C#3	3	224
13	10	145/4	0.08333333333333333	1/16	1/16	4/4	1	1	1/48			1/32	2/3		1	43	G2	2	225
13	10	109/3	0.08333333333333333	1/12	1/12	4/4	1	1	1/48			1/32	2/3		6	42	F#2	2	226
13	10	437/12	0.08333333333333333	5/48	5/48	4/4	1	1	1/48			1/32	2/3		7	37	C#2	2	227
13	10	73/2	2.0	1/8	1/8	4/4	2	1	1/2		1/4_c32_1	1/2	1		6	30	F#1	1	229
13	10	73/2	2.0	1/8	1/8	4/4	2	1	1/2		1/4_c32_2	1/2	1		1	31	G1	1	230
13	10	77/2	2.0	5/8	5/8	4/4	2	1	1/2		1/4_c32_1	1/2	1		6	30	F#1	1	231
13	10	77/2	2.0	5/8	5/8	4/4	2	1	1/2		1/4_c32_2	1/2	1		1	31	G1	1	232
13	10	77/2	2.0	5/8	5/8	4/4	1	1	1/2			1/2	1	1	7	61	C#4	4	228
13	10	77/2	2.0	5/8	5/8	4/4	1	1	1/2			1/2	1	1	9	63	D#4	4	228
13	10	77/2	2.0	5/8	5/8	4/4	1	1	1/2			1/2	1	1	7	73	C#5	5	228
13	10	77/2	2.0	5/8	5/8	4/4	1	1	1/2			1/2	1	1	9	75	D#5	5	228
14	11	81/2	4.0	0	0	4/4	2	1	1		1/2_c32_1	1	1		6	30	F#1	1	237
14	11	81/2	4.0	0	0	4/4	2	1	1		1/2_c32_2	1	1		1	31	G1	1	238
14	11	81/2	1.0	0	0	4/4	1	1	1/4			1/4	1	-1	7	61	C#4	4	233
14	11	81/2	1.0	0	0	4/4	1	1	1/4			1/4	1	-1	9	63	D#4	4	233
14	11	81/2	1.0	0	0	4/4	1	1	1/4			1/4	1	-1	7	73	C#5	5	233
14	11	81/2	1.0	0	0	4/4	1	1	1/4			1/4	1	-1	9	75	D#5	5	233
14	11	83/2	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1	1	1	55	G3	3	234
14	11	83/2	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1	1	3	57	A3	3	234
14	11	83/2	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1	1	1	67	G4	4	234
14	11	83/2	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1	1	3	69	A4	4	234
14	11	87/2	0.75	3/4	3/4	4/4	1	1	3/16			1/8	3/2	-1	1	55	G3	3	235
14	11	87/2	0.75	3/4	3/4	4/4	1	1	3/16			1/8	3/2	-1	3	57	A3	3	235
14	11	87/2	0.75	3/4	3/4	4/4	1	1	3/16			1/8	3/2	-1	1	67	G4	4	235
14	11	87/2	0.75	3/4	3/4	4/4	1	1	3/16			1/8	3/2	-1	3	69	A4	4	235
14	11	177/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		-1	65	F4	4	236
