mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	1/8	0.125	1/32	13/32	2/4	2	1	1/32		1/32	1		1	67	G4	4	0
1	0	1/4	0.125	1/16	7/16	2/4	2	1	1/32		1/32	1		1	67	G4	4	1
1	0	3/8	0.125	3/32	15/32	2/4	2	1	1/32		1/32	1		0	72	C5	5	2
2	1	1/2	2.0	0	0	2/4	2	1	1/2		1/2	1		0	60	C4	4	4
2	1	2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		-3	63	Eb4	4	3
2	1	2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		-6	66	Gb4	4	3
2	1	2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		-2	70	Bb4	4	3
3	2	5/2	0.5	0	0	2/4	1	1	1/8		1/8	1		1	67	G4	4	5
3	2	5/2	0.5	0	0	2/4	1	1	1/8		1/8	1		5	71	B4	4	5
3	2	5/2	0.5	0	0	2/4	1	1	1/8		1/8	1		2	74	D5	5	5
3	2	3	0.5	1/8	1/8	2/4	1	1	1/8		1/8	1		-2	70	Bb4	4	6
3	2	3	0.5	1/8	1/8	2/4	1	1	1/8		1/8	1		-5	73	Db5	5	6
3	2	3	0.5	1/8	1/8	2/4	1	1	1/8		1/8	1		-1	77	F5	5	6
3	2	7/2	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		1	67	G4	4	7
3	2	7/2	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		5	71	B4	4	7
3	2	7/2	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		2	74	D5	5	7
3	2	4	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		-3	63	Eb4	4	8
3	2	4	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		-6	66	Gb4	4	8
3	2	4	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		-2	70	Bb4	4	8
3	2	33/8	0.125	13/32	13/32	2/4	2	1	1/32		1/32	1		1	67	G4	4	9
3	2	17/4	0.125	7/16	7/16	2/4	2	1	1/32		1/32	1		1	67	G4	4	10
3	2	35/8	0.125	15/32	15/32	2/4	2	1	1/32		1/32	1		0	72	C5	5	11
4	3	9/2	2.0	0	0	2/4	2	1	1/2		1/2	1		0	60	C4	4	13
4	3	6	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		-3	63	Eb4	4	12
4	3	6	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		-6	66	Gb4	4	12
4	3	6	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		-2	70	Bb4	4	12
5	4	13/2	0.5	0	0	2/4	1	1	1/8		1/8	1		1	67	G4	4	14
5	4	13/2	0.5	0	0	2/4	1	1	1/8		1/8	1		5	71	B4	4	14
5	4	13/2	0.5	0	0	2/4	1	1	1/8		1/8	1		2	74	D5	5	14
5	4	7	0.5	1/8	1/8	2/4	1	1	1/8		1/8	1		-2	70	Bb4	4	15
5	4	7	0.5	1/8	1/8	2/4	1	1	1/8		1/8	1		-5	73	Db5	5	15
5	4	7	0.5	1/8	1/8	2/4	1	1	1/8		1/8	1		-1	77	F5	5	15
5	4	15/2	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		1	67	G4	4	16
5	4	15/2	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		5	71	B4	4	16
5	4	15/2	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		2	74	D5	5	16
5	4	8	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		-3	63	Eb4	4	17
5	4	8	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		-6	66	Gb4	4	17
5	4	8	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		-2	70	Bb4	4	17
5	4	65/8	0.125	13/32	13/32	2/4	2	1	1/32		1/32	1		1	67	G4	4	18
5	4	33/4	0.125	7/16	7/16	2/4	2	1	1/32		1/32	1		1	67	G4	4	19
5	4	67/8	0.125	15/32	15/32	2/4	2	1	1/32		1/32	1		0	72	C5	5	20
6	5	17/2	2.0	0	0	2/4	2	2	1/2		1/2	1		0	60	C4	4	25
6	5	19/2	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		-5	61	Db4	4	21
6	5	19/2	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		-1	65	F4	4	21
