mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
4	4	15/2	0.16666666666666666	3/8	3/8	2/4	1	1	1/24			1/16	2/3		-1	65	F4	4	39
4	4	23/3	0.16666666666666666	5/12	5/12	2/4	1	1	1/24			1/16	2/3		1	67	G4	4	40
4	4	47/6	0.16666666666666666	11/24	11/24	2/4	1	1	1/24			1/16	2/3		-3	63	Eb4	4	41
5	5	8	0.0625	0	0	2/4	1	1	1/64			1/64	1		-1	65	F4	4	42
5	5	129/16	0.0625	1/64	1/64	2/4	1	1	1/64			1/64	1		1	67	G4	4	43
5	5	65/8	0.0625	1/32	1/32	2/4	1	1	1/64			1/64	1		-4	68	Ab4	4	44
5	5	131/16	0.0625	3/64	3/64	2/4	1	1	1/64			1/64	1		-2	70	Bb4	4	45
5	5	33/4	0.0625	1/16	1/16	2/4	1	1	1/64			1/64	1		0	72	C5	5	46
5	5	133/16	0.0625	5/64	5/64	2/4	1	1	1/64			1/64	1		2	74	D5	5	47
5	5	67/8	0.0625	3/32	3/32	2/4	1	1	1/64			1/64	1		-3	75	Eb5	5	48
5	5	135/16	0.0625	7/64	7/64	2/4	1	1	1/64			1/64	1		-1	77	F5	5	49
5	5	17/2	0.375	1/8	1/8	2/4	1	1	3/32			1/16	3/2		1	79	G5	5	50
5	5	71/8	0.125	7/32	7/32	2/4	1	1	1/32			1/32	1		-1	77	F5	5	51
5	5	9	0.375	1/4	1/4	2/4	1	1	3/32			1/16	3/2		0	72	C5	5	52
5	5	75/8	0.125	11/32	11/32	2/4	1	1	1/32			1/32	1		-2	70	Bb4	4	53
5	5	19/2	0.375	3/8	3/8	2/4	1	1	3/32			1/16	3/2		1	67	G4	4	54
5	5	79/8	0.125	15/32	15/32	2/4	1	1	1/32			1/32	1		-1	65	F4	4	55
6	6	10	0.16666666666666666	0	0	2/4	1	1	1/24			1/16	2/3		0	60	C4	4	56
6	6	61/6	0.16666666666666666	1/24	1/24	2/4	1	1	1/24			1/16	2/3		2	62	D4	4	57
6	6	31/3	0.16666666666666666	1/12	1/12	2/4	1	1	1/24			1/16	2/3		-3	63	Eb4	4	58
6	6	21/2	0.16666666666666666	1/8	1/8	2/4	1	1	1/24			1/16	2/3		-1	65	F4	4	59
6	6	32/3	0.16666666666666666	1/6	1/6	2/4	1	1	1/24			1/16	2/3		1	67	G4	4	60
6	6	65/6	0.16666666666666666	5/24	5/24	2/4	1	1	1/24			1/16	2/3	1	-3	63	Eb4	4	61
6	6	11	1.0	1/4	1/4	2/4	1	1	1/4			1/4	1	0	-3	63	Eb4	4	62
6	6	11	0.3333333333333333	1/4	1/4	2/4	2	1	1/12			1/8	2/3		-7	71	Cb5	5	63
6	6	34/3	0.5833333333333334	1/3	1/3	2/4	2	1	7/48			1/8	7/6		-7	59	Cb4	4	64
6	6	143/12	0.08333333333333333	23/48	23/48	2/4	2	1	1/48			1/32	2/3		-6	66	Gb4	4	65
7	7	12	1.0	0	0	2/4	1	1	1/4			1/4	1	0	-3	63	Eb4	4	66
7	7	12	2.0	0	0	2/4	2	1	1/2			1/2	1		-6	66	Gb4	4	71
7	7	13	0.5	1/4	1/4	2/4	1	1	1/8			1/8	1	-1	-3	63	Eb4	4	67
7	7	27/2	0.16666666666666666	3/8	3/8	2/4	1	1	1/24			1/16	2/3		2	62	D4	4	68
7	7	41/3	0.16666666666666666	5/12	5/12	2/4	1	1	1/24			1/16	2/3		-5	61	Db4	4	69
7	7	83/6	0.16666666666666666	11/24	11/24	2/4	1	1	1/24			1/16	2/3		0	60	C4	4	70
8	8	14	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-1	53	F3	3	72
8	8	14	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-4	56	Ab3	3	73
8	8	14	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-7	59	Cb4	4	74
8	8	14	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-3	63	Eb4	4	75
8	8	14	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-1	65	F4	4	76
8	8	14	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-4	68	Ab4	4	77
8	8	14	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-7	71	Cb5	5	78
8	8	14	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-3	75	Eb5	5	79
8	8	14	0.375	0	0	2/4	1	1	3/32			1/16	3/2		1	79	G5	5	80
8	8	14	0.5	0	0	2/4	1	2	1/8			1/8	1		1	79	G5	5	88
8	8	115/8	0.125	3/32	3/32	2/4	1	1	1/32			1/32	1		-3	75	Eb5	5	81
8	8	29/2	0.375	1/8	1/8	2/4	1	1	3/32			1/16	3/2		-7	71	Cb5	5	82
8	8	119/8	0.125	7/32	7/32	2/4	1	1	1/32			1/32	1		-4	68	Ab4	4	83
8	8	15	0.375	1/4	1/4	2/4	1	1	3/32			1/16	3/2		-1	65	F4	4	84
8	8	123/8	0.125	11/32	11/32	2/4	1	1	1/32			1/32	1		-3	63	Eb4	4	85
8	8	31/2	0.375	3/8	3/8	2/4	1	1	3/32			1/16	3/2		0	60	C4	4	86
8	8	127/8	0.125	15/32	15/32	2/4	1	1	1/32			1/32	1		-4	56	Ab3	3	87
9	9	16	0.0	0	0	2/4	1	1	0	grace32		1/32	1		1	55	G3	3	89
9	9	16	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-2	58	Bb3	3	90
9	9	16	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-5	61	Db4	4	91
9	9	16	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-1	65	F4	4	92
9	9	16	0.0	0	0	2/4	1	1	0	grace32		1/32	1		1	67	G4	4	93
9	9	16	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-2	70	Bb4	4	94
9	9	16	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-5	73	Db5	5	95
9	9	16	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-1	77	F5	5	96
9	9	16	0.375	0	0	2/4	1	1	3/32			1/16	3/2		3	81	A5	5	97
9	9	16	0.5	0	0	2/4	1	2	1/8			1/8	1		3	81	A5	5	105
9	9	131/8	0.125	3/32	3/32	2/4	1	1	1/32			1/32	1		-1	77	F5	5	98
9	9	33/2	0.375	1/8	1/8	2/4	1	1	3/32			1/16	3/2		2	74	D5	5	99
9	9	135/8	0.125	7/32	7/32	2/4	1	1	1/32			1/32	1		-2	70	Bb4	4	100
9	9	17	0.375	1/4	1/4	2/4	1	1	3/32			1/16	3/2		1	67	G4	4	101
9	9	139/8	0.125	11/32	11/32	2/4	1	1	1/32			1/32	1		-1	65	F4	4	102
9	9	35/2	0.375	3/8	3/8	2/4	1	1	3/32			1/16	3/2		2	62	D4	4	103
9	9	143/8	0.125	15/32	15/32	2/4	1	1	1/32			1/32	1		-2	58	Bb3	3	104
10	10	18	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-1	53	F3	3	106
10	10	18	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-4	56	Ab3	3	107
10	10	18	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-7	59	Cb4	4	108
10	10	18	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-3	63	Eb4	4	109
10	10	18	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-1	65	F4	4	110
10	10	18	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-4	68	Ab4	4	111
10	10	18	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-7	71	Cb5	5	112
10	10	18	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-3	75	Eb5	5	113
10	10	18	0.375	0	0	2/4	1	1	3/32			1/16	3/2		1	79	G5	5	114
10	10	18	0.5	0	0	2/4	1	2	1/8			1/8	1		1	79	G5	5	122
10	10	147/8	0.125	3/32	3/32	2/4	1	1	1/32			1/32	1		-3	75	Eb5	5	115
10	10	37/2	0.375	1/8	1/8	2/4	1	1	3/32			1/16	3/2		-7	71	Cb5	5	116
10	10	151/8	0.125	7/32	7/32	2/4	1	1	1/32			1/32	1		-4	68	Ab4	4	117
10	10	19	0.375	1/4	1/4	2/4	1	1	3/32			1/16	3/2		-1	65	F4	4	118
10	10	155/8	0.125	11/32	11/32	2/4	1	1	1/32			1/32	1		-3	63	Eb4	4	119
10	10	39/2	0.375	3/8	3/8	2/4	1	1	3/32			1/16	3/2		0	60	C4	4	120
10	10	159/8	0.125	15/32	15/32	2/4	1	1	1/32			1/32	1		-4	56	Ab3	3	121
11	11	20	0.0	0	0	2/4	1	1	0	grace32		1/32	1		1	55	G3	3	123
11	11	20	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-2	58	Bb3	3	124
11	11	20	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-5	61	Db4	4	125
11	11	20	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-1	65	F4	4	126
11	11	20	0.0	0	0	2/4	1	1	0	grace32		1/32	1		1	67	G4	4	127
11	11	20	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-2	70	Bb4	4	128
11	11	20	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-5	73	Db5	5	129
11	11	20	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-1	77	F5	5	130
11	11	20	0.375	0	0	2/4	1	1	3/32			1/16	3/2		3	81	A5	5	131
11	11	20	0.5	0	0	2/4	1	2	1/8			1/8	1		3	81	A5	5	139
11	11	163/8	0.125	3/32	3/32	2/4	1	1	1/32			1/32	1		-1	77	F5	5	132
11	11	41/2	0.375	1/8	1/8	2/4	1	1	3/32			1/16	3/2		2	74	D5	5	133
11	11	167/8	0.125	7/32	7/32	2/4	1	1	1/32			1/32	1		-2	70	Bb4	4	134
11	11	21	0.375	1/4	1/4	2/4	1	1	3/32			1/16	3/2		1	67	G4	4	135
11	11	171/8	0.125	11/32	11/32	2/4	1	1	1/32			1/32	1		-1	65	F4	4	136
11	11	43/2	0.375	3/8	3/8	2/4	1	1	3/32			1/16	3/2		-5	61	Db4	4	137
11	11	175/8	0.125	15/32	15/32	2/4	1	1	1/32			1/32	1		-2	58	Bb3	3	138
12	12	22	0.0	0	0	2/4	1	1	0	grace32		1/32	1		1	55	G3	3	140
12	12	22	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-2	58	Bb3	3	141
12	12	22	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-5	61	Db4	4	142
12	12	22	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-1	65	F4	4	143
12	12	22	0.0	0	0	2/4	1	1	0	grace32		1/32	1		1	67	G4	4	144
12	12	22	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-2	70	Bb4	4	145
12	12	22	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-5	73	Db5	5	146
12	12	22	0.0	0	0	2/4	1	1	0	grace32		1/32	1		-1	77	F5	5	147
12	12	22	0.5	0	0	2/4	1	1	1/8			1/8	1		3	81	A5	5	148
12	12	45/2	0.0	1/8	1/8	2/4	1	1	0	grace8after		1/8	1		-2	82	Bb5	5	149
12	12	45/2	1.5	1/8	1/8	2/4	1	1	3/8			1/4	3/2		3	81	A5	5	150
13	13	24	2.0	0	0	2/4	1	1	1/2			1/2	1		-4	80	Ab5	5	151
14	14	26	0.125	0	0	2/4	1	1	1/32			1/32	1		3	81	A5	5	152
14	14	26	0.5	0	0	2/4	2	1	1/8			1/8	1		3	81	A5	5	168
14	14	209/8	0.125	1/32	1/32	2/4	1	1	1/32			1/32	1		-2	82	Bb5	5	153
14	14	105/4	0.125	1/16	1/16	2/4	1	1	1/32			1/32	1		3	81	A5	5	154
14	14	211/8	0.125	3/32	3/32	2/4	1	1	1/32			1/32	1		-2	82	Bb5	5	155
14	14	53/2	0.125	1/8	1/8	2/4	1	1	1/32			1/32	1		-4	80	Ab5	5	156
14	14	53/2	0.5	1/8	1/8	2/4	2	1	1/8			1/8	1		-4	80	Ab5	5	169
14	14	213/8	0.125	5/32	5/32	2/4	1	1	1/32			1/32	1		-2	82	Bb5	5	157
14	14	107/4	0.125	3/16	3/16	2/4	1	1	1/32			1/32	1		-4	80	Ab5	5	158
14	14	215/8	0.125	7/32	7/32	2/4	1	1	1/32			1/32	1		-2	82	Bb5	5	159
14	14	27	0.125	1/4	1/4	2/4	1	1	1/32			1/32	1		1	79	G5	5	160
14	14	27	0.5	1/4	1/4	2/4	2	1	1/8			1/8	1		1	79	G5	5	170
14	14	217/8	0.125	9/32	9/32	2/4	1	1	1/32			1/32	1		-2	82	Bb5	5	161
14	14	109/4	0.125	5/16	5/16	2/4	1	1	1/32			1/32	1		1	79	G5	5	162
14	14	219/8	0.125	11/32	11/32	2/4	1	1	1/32			1/32	1		-2	82	Bb5	5	163
14	14	55/2	0.125	3/8	3/8	2/4	1	1	1/32			1/32	1		-6	78	Gb5	5	164
14	14	55/2	0.5	3/8	3/8	2/4	2	1	1/8			1/8	1		-6	78	Gb5	5	171
14	14	221/8	0.125	13/32	13/32	2/4	1	1	1/32			1/32	1		-2	82	Bb5	5	165
14	14	111/4	0.125	7/16	7/16	2/4	1	1	1/32			1/32	1		-6	78	Gb5	5	166
14	14	223/8	0.125	15/32	15/32	2/4	1	1	1/32			1/32	1		-2	82	Bb5	5	167
15	15	28	0.125	0	0	2/4	1	1	1/32			1/32	1		3	69	A4	4	172
15	15	28	0.5	0	0	2/4	2	1	1/8			1/8	1		3	69	A4	4	188
15	15	225/8	0.125	1/32	1/32	2/4	1	1	1/32			1/32	1		-2	70	Bb4	4	173
15	15	113/4	0.125	1/16	1/16	2/4	1	1	1/32			1/32	1		3	69	A4	4	174
15	15	227/8	0.125	3/32	3/32	2/4	1	1	1/32			1/32	1		-2	70	Bb4	4	175
15	15	57/2	0.125	1/8	1/8	2/4	1	1	1/32			1/32	1		-4	68	Ab4	4	176
15	15	57/2	0.5	1/8	1/8	2/4	2	1	1/8			1/8	1		-4	68	Ab4	4	189
15	15	229/8	0.125	5/32	5/32	2/4	1	1	1/32			1/32	1		-2	70	Bb4	4	177
15	15	115/4	0.125	3/16	3/16	2/4	1	1	1/32			1/32	1		-4	68	Ab4	4	178
15	15	231/8	0.125	7/32	7/32	2/4	1	1	1/32			1/32	1		-2	70	Bb4	4	179
15	15	29	0.125	1/4	1/4	2/4	1	1	1/32			1/32	1		1	67	G4	4	180
15	15	29	0.5	1/4	1/4	2/4	2	1	1/8			1/8	1		1	67	G4	4	190
15	15	233/8	0.125	9/32	9/32	2/4	1	1	1/32			1/32	1		-2	70	Bb4	4	181
15	15	117/4	0.125	5/16	5/16	2/4	1	1	1/32			1/32	1		1	67	G4	4	182
15	15	235/8	0.125	11/32	11/32	2/4	1	1	1/32			1/32	1		-2	70	Bb4	4	183
15	15	59/2	0.125	3/8	3/8	2/4	1	1	1/32			1/32	1		-6	66	Gb4	4	184
15	15	59/2	0.5	3/8	3/8	2/4	2	1	1/8			1/8	1		-6	66	Gb4	4	191
15	15	237/8	0.125	13/32	13/32	2/4	1	1	1/32			1/32	1		-2	70	Bb4	4	185
15	15	119/4	0.125	7/16	7/16	2/4	1	1	1/32			1/32	1		-6	66	Gb4	4	186
15	15	239/8	0.125	15/32	15/32	2/4	1	1	1/32			1/32	1		-2	70	Bb4	4	187
16	16	30	0.0	0	0	2/4	1	1	0	grace8after		1/8	1		-2	58	Bb3	3	192
16	16	30	2.0	0	0	2/4	1	1	1/2			1/2	1		3	57	A3	3	193
17	17	32	1.0	0	0	2/4	1	1	1/4			1/4	1		-4	56	Ab3	3	194
17	17	33	0.3333333333333333	1/4	1/4	2/4	1	1	1/12			1/8	2/3		3	57	A3	3	195
17	17	100/3	0.3333333333333333	1/3	1/3	2/4	1	1	1/12			1/8	2/3		-2	58	Bb3	3	196
17	17	101/3	0.3333333333333333	5/12	5/12	2/4	1	1	1/12			1/8	2/3		5	59	B3	3	197
18	18	34	0.0	0	0	2/4	1	1	0	acciaccatura		1/8	1		0	60	C4	4	198
18	18	34	0.5	0	0	2/4	2	1	1/8			1/8	1		-3	39	Eb2	2	202
18	18	34	1.0	0	0	2/4	1	1	1/4			1/4	1		-1	53	F3	3	199
18	18	34	1.0	0	0	2/4	1	1	1/4			1/4	1		-2	58	Bb3	3	199
18	18	34	1.0	0	0	2/4	1	1	1/4			1/4	1		-5	61	Db4	4	199
18	18	69/2	1.0	1/8	1/8	2/4	2	1	1/4			1/4	1		-2	46	Bb2	2	203
18	18	35	0.0	1/4	1/4	2/4	1	1	0	acciaccatura		1/8	1		0	72	C5	5	200
18	18	35	1.0	1/4	1/4	2/4	1	1	1/4			1/4	1		-1	65	F4	4	201
18	18	35	1.0	1/4	1/4	2/4	1	1	1/4			1/4	1		-2	70	Bb4	4	201
18	18	35	1.0	1/4	1/4	2/4	1	1	1/4			1/4	1		-5	73	Db5	5	201
18	18	71/2	0.5	3/8	3/8	2/4	2	1	1/8			1/8	1		-3	39	Eb2	2	204
19	19	36	0.0	0	0	2/4	1	1	0	acciaccatura		1/8	1		2	62	D4	4	205
19	19	36	0.5	0	0	2/4	2	1	1/8			1/8	1		-3	39	Eb2	2	209
19	19	36	1.0	0	0	2/4	1	1	1/4			1/4	1		1	55	G3	3	206
19	19	36	1.0	0	0	2/4	1	1	1/4			1/4	1		-5	61	Db4	4	206
19	19	36	1.0	0	0	2/4	1	1	1/4			1/4	1		-3	63	Eb4	4	206
19	19	73/2	1.0	1/8	1/8	2/4	2	1	1/4			1/4	1		-2	46	Bb2	2	210
19	19	37	0.0	1/4	1/4	2/4	1	1	0	acciaccatura		1/8	1		2	74	D5	5	207
19	19	37	1.0	1/4	1/4	2/4	1	1	1/4			1/4	1		1	67	G4	4	208
19	19	37	1.0	1/4	1/4	2/4	1	1	1/4			1/4	1		-5	73	Db5	5	208
19	19	37	1.0	1/4	1/4	2/4	1	1	1/4			1/4	1		-3	75	Eb5	5	208
19	19	75/2	0.5	3/8	3/8	2/4	2	1	1/8			1/8	1		-3	39	Eb2	2	211
20	20	38	0.0	0	0	2/4	1	1	0	acciaccatura		1/8	1		4	64	E4	4	212
20	20	38	0.5	0	0	2/4	2	2	1/8			1/8	1		-3	39	Eb2	2	217
20	20	38	2.0	0	0	2/4	2	1	1/2			1/2	1	1	-3	39	Eb2	2	216
20	20	38	0.5	0	0	2/4	1	1	1/8			1/8	1		-4	56	Ab3	3	213
20	20	38	0.5	0	0	2/4	1	1	1/8			1/8	1		0	60	C4	4	213
20	20	38	0.5	0	0	2/4	1	1	1/8			1/8	1		-1	65	F4	4	213
20	20	77/2	0.0	1/8	1/8	2/4	1	1	0	acciaccatura		1/8	1		4	76	E5	5	214
20	20	77/2	0.5	1/8	1/8	2/4	2	2	1/8			1/8	1		-2	46	Bb2	2	218
20	20	77/2	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1		-4	68	Ab4	4	215
20	20	77/2	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1		0	72	C5	5	215
20	20	77/2	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1		-1	77	F5	5	215
20	20	39	0.5	1/4	1/4	2/4	2	2	1/8			1/8	1		-1	53	F3	3	219
20	20	39	0.5	1/4	1/4	2/4	2	2	1/8			1/8	1		0	60	C4	4	219
20	20	79/2	0.5	3/8	3/8	2/4	2	2	1/8			1/8	1		-1	65	F4	4	220
20	20	79/2	0.5	3/8	3/8	2/4	2	2	1/8			1/8	1		0	72	C5	5	220
21	21	40	2.0	0	0	2/4	2	1	1/2			1/2	1	-1	-3	39	Eb2	2	222
21	21	40	0.5	0	0	2/4	1	1	1/8			1/8	1		-1	77	F5	5	221
21	21	40	0.5	0	0	2/4	1	1	1/8			1/8	1		0	84	C6	6	221
21	21	41	0.5	1/4	1/4	2/4	2	2	1/8			1/8	1		-2	46	Bb2	2	223
21	21	83/2	0.5	3/8	3/8	2/4	2	2	1/8			1/8	1		-3	39	Eb2	2	224
22	22	42	0.0	0	0	2/4	1	1	0	acciaccatura		1/8	1		6	66	F#4	4	225
22	22	42	0.5	0	0	2/4	2	2	1/8			1/8	1		-3	39	Eb2	2	230
22	22	42	2.0	0	0	2/4	2	1	1/2			1/2	1	1	-3	39	Eb2	2	229
22	22	42	2.0	0	0	2/4	1	1	1/2			1/2	1		5	59	B3	3	226
22	22	42	2.0	0	0	2/4	1	1	1/2			1/2	1		2	62	D4	4	226
22	22	42	2.0	0	0	2/4	1	1	1/2			1/2	1		-1	65	F4	4	226
22	22	42	2.0	0	0	2/4	1	1	1/2			1/2	1		1	67	G4	4	226
22	22	85/2	0.5	1/8	1/8	2/4	2	2	1/8			1/8	1		-2	46	Bb2	2	231
22	22	43	0.5	1/4	1/4	2/4	1	2	1/8			1/8	1		1	79	G5	5	227
22	22	43	0.5	1/4	1/4	2/4	1	2	1/8			1/8	1		2	86	D6	6	227
22	22	87/2	0.5	3/8	3/8	2/4	1	2	1/8			1/8	1		1	67	G4	4	228
22	22	87/2	0.5	3/8	3/8	2/4	1	2	1/8			1/8	1		2	74	D5	5	228
23	23	44	2.0	0	0	2/4	2	1	1/2			1/2	1	-1	-3	39	Eb2	2	232
23	23	44	0.5	0	0	2/4	2	2	1/8			1/8	1		1	55	G3	3	233
23	23	44	0.5	0	0	2/4	2	2	1/8			1/8	1		2	62	D4	4	233
24	24	46	0.0	0	0	2/4	1	1	0	acciaccatura		1/8	1		5	59	B3	3	234
24	24	46	0.0	0	0	2/4	1	1	0	acciaccatura		1/8	1		2	62	D4	4	234
24	24	46	2.0	0	0	2/4	2	1	1/2		1/4_c32_1	1/2	1		-3	39	Eb2	2	242
24	24	46	2.0	0	0	2/4	2	1	1/2		1/4_c32_2	1/2	1		-2	46	Bb2	2	243
24	24	46	0.5	0	0	2/4	1	2	1/8			1/8	1		-4	56	Ab3	3	238
24	24	46	0.5	0	0	2/4	1	2	1/8			1/8	1		0	60	C4	4	238
24	24	46	1.0	0	0	2/4	1	1	1/4			1/4	1		-3	63	Eb4	4	235
24	24	93/2	0.5	1/8	1/8	2/4	1	2	1/8			1/8	1		1	55	G3	3	239
24	24	93/2	0.5	1/8	1/8	2/4	1	2	1/8			1/8	1		-2	58	Bb3	3	239
24	24	47	0.0	1/4	1/4	2/4	1	1	0	acciaccatura		1/8	1		5	59	B3	3	236
24	24	47	0.0	1/4	1/4	2/4	1	1	0	acciaccatura		1/8	1		2	62	D4	4	236
24	24	47	0.5	1/4	1/4	2/4	1	2	1/8			1/8	1		-4	56	Ab3	3	240
24	24	47	0.5	1/4	1/4	2/4	1	2	1/8			1/8	1		0	60	C4	4	240
24	24	47	1.0	1/4	1/4	2/4	1	1	1/4			1/4	1		-3	63	Eb4	4	237
24	24	95/2	0.5	3/8	3/8	2/4	1	2	1/8			1/8	1		1	55	G3	3	241
24	24	95/2	0.5	3/8	3/8	2/4	1	2	1/8			1/8	1		-2	58	Bb3	3	241
25	25	48	0.0	0	0	2/4	1	1	0	acciaccatura		1/8	1		2	62	D4	4	244
25	25	48	0.0	0	0	2/4	1	1	0	acciaccatura		1/8	1		8	68	G#4	4	244
25	25	48	2.0	0	0	2/4	2	1	1/2		1/4_c32_2	1/2	1		-7	35	Cb2	2	253
25	25	48	2.0	0	0	2/4	2	1	1/2		1/4_c32_1	1/2	1		-7	47	Cb3	3	252
25	25	48	0.5	0	0	2/4	1	2	1/8			1/8	1		5	59	B3	3	248
25	25	48	0.5	0	0	2/4	1	2	1/8			1/8	1		-3	63	Eb4	4	248
25	25	48	1.0	0	0	2/4	1	1	1/4			1/4	1		8	68	G#4	4	245
