mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	6.0	0	0	3/2	2	2	3/2		1	3/2	1	1	31	G1	1	11
1	1	0	6.0	0	0	3/2	2	2	3/2		1	3/2	1	2	38	D2	2	11
1	1	0	6.0	0	0	3/2	2	2	3/2		1	3/2	1	1	43	G2	2	11
1	1	0	6.0	0	0	3/2	1	1	3/2		1	3/2		2	74	D5	5	0
1	1	0	6.0	0	0	3/2	1	1	3/2		1	3/2		1	79	G5	5	0
1	1	0	6.0	0	0	3/2	1	1	3/2		1	3/2		2	86	D6	6	0
1	1	1	1.0	1/4	1/4	3/2	2	1	1/4		1/4	1		2	50	D3	3	6
1	1	1	1.0	1/4	1/4	3/2	2	1	1/4		1/4	1		1	55	G3	3	6
1	1	1	1.0	1/4	1/4	3/2	1	2	1/4		1/4	1		2	62	D4	4	1
1	1	1	1.0	1/4	1/4	3/2	1	2	1/4		1/4	1		1	67	G4	4	1
1	1	1	1.0	1/4	1/4	3/2	1	2	1/4		1/4	1		2	74	D5	5	1
1	1	2	1.0	1/2	1/2	3/2	2	1	1/4		1/4	1		4	52	E3	3	7
1	1	2	1.0	1/2	1/2	3/2	2	1	1/4		1/4	1		3	57	A3	3	7
1	1	2	1.0	1/2	1/2	3/2	1	2	1/4		1/4	1		4	64	E4	4	2
1	1	2	1.0	1/2	1/2	3/2	1	2	1/4		1/4	1		3	69	A4	4	2
1	1	2	1.0	1/2	1/2	3/2	1	2	1/4		1/4	1		4	76	E5	5	2
1	1	3	1.0	3/4	3/4	3/2	2	1	1/4		1/4	1		5	59	B3	3	8
1	1	3	1.0	3/4	3/4	3/2	2	1	1/4		1/4	1		4	64	E4	4	8
1	1	3	1.0	3/4	3/4	3/2	1	2	1/4		1/4	1		5	71	B4	4	3
1	1	3	1.0	3/4	3/4	3/2	1	2	1/4		1/4	1		4	76	E5	5	3
