mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0.16666666666666666	0	0	4/4	2	1	1/24	1/16	2/3		2	62	D4	4	0
1	1	0	2.0	0	0	4/4	2	2	1/2	1/2	1		2	62	D4	4	8
1	1	1/6	0.3333333333333333	1/24	1/24	4/4	2	1	1/12	1/8	2/3	1	4	64	E4	4	1
1	1	1/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1	0	4	64	E4	4	2
1	1	1	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1	-1	4	64	E4	4	3
1	1	2	2.0	1/2	1/2	4/4	2	2	1/2	1/2	1		2	62	D4	4	9
1	1	2	0.16666666666666666	1/2	1/2	4/4	2	1	1/24	1/16	2/3		4	64	E4	4	4
1	1	13/6	0.3333333333333333	13/24	13/24	4/4	2	1	1/12	1/8	2/3	1	-1	65	F4	4	5
1	1	5/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1	0	-1	65	F4	4	6
1	1	3	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1	-1	-1	65	F4	4	7
2	2	4	0.16666666666666666	0	0	4/4	2	1	1/24	1/16	2/3		2	62	D4	4	13
2	2	4	2.0	0	0	4/4	2	2	1/2	1/2	1		2	62	D4	4	21
2	2	25/6	0.3333333333333333	1/24	1/24	4/4	2	1	1/12	1/8	2/3	1	4	64	E4	4	14
2	2	9/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1	0	4	64	E4	4	15
2	2	5	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1	-1	4	64	E4	4	16
2	2	5	2.0	1/4	1/4	4/4	1	1	1/2	1/2	1		-2	70	Bb4	4	10
2	2	6	2.0	1/2	1/2	4/4	2	2	1/2	1/2	1		2	62	D4	4	22
2	2	6	0.16666666666666666	1/2	1/2	4/4	2	1	1/24	1/16	2/3		4	64	E4	4	17
2	2	37/6	0.3333333333333333	13/24	13/24	4/4	2	1	1/12	1/8	2/3	1	-1	65	F4	4	18
2	2	13/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1	0	-1	65	F4	4	19
2	2	7	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1	-1	-1	65	F4	4	20
2	2	7	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		0	72	C5	5	11
2	2	15/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		2	74	D5	5	12
3	3	8	0.16666666666666666	0	0	4/4	2	1	1/24	1/16	2/3		2	62	D4	4	28
3	3	8	2.0	0	0	4/4	2	2	1/2	1/2	1		2	62	D4	4	36
3	3	49/6	0.3333333333333333	1/24	1/24	4/4	2	1	1/12	1/8	2/3	1	4	64	E4	4	29
3	3	17/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1	0	4	64	E4	4	30
3	3	9	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1	-1	4	64	E4	4	31
3	3	9	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		4	76	E5	5	23
3	3	10	2.0	1/2	1/2	4/4	2	2	1/2	1/2	1		2	62	D4	4	37
3	3	10	0.16666666666666666	1/2	1/2	4/4	2	1	1/24	1/16	2/3		4	64	E4	4	32
3	3	10	0.3333333333333333	1/2	1/2	4/4	1	1	1/12	1/8	2/3		2	74	D5	5	24
3	3	61/6	0.3333333333333333	13/24	13/24	4/4	2	1	1/12	1/8	2/3	1	-1	65	F4	4	33
3	3	31/3	0.3333333333333333	7/12	7/12	4/4	1	1	1/12	1/8	2/3		0	72	C5	5	25
3	3	21/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1	0	-1	65	F4	4	34
3	3	32/3	0.3333333333333333	2/3	2/3	4/4	1	1	1/12	1/8	2/3		-2	70	Bb4	4	26
3	3	11	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1	-1	-1	65	F4	4	35
3	3	11	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1	1	1	67	G4	4	27
4	4	12	0.16666666666666666	0	0	4/4	2	1	1/24	1/16	2/3		2	62	D4	4	41
4	4	12	2.0	0	0	4/4	2	2	1/2	1/2	1		2	62	D4	4	49
4	4	12	1.0	0	0	4/4	1	1	1/4	1/4	1	-1	1	67	G4	4	38
4	4	73/6	0.3333333333333333	1/24	1/24	4/4	2	1	1/12	1/8	2/3	1	4	64	E4	4	42
4	4	25/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1	0	4	64	E4	4	43
4	4	13	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1	-1	4	64	E4	4	44
4	4	13	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	39
4	4	14	2.0	1/2	1/2	4/4	2	2	1/2	1/2	1		2	62	D4	4	50
4	4	14	0.16666666666666666	1/2	1/2	4/4	2	1	1/24	1/16	2/3		4	64	E4	4	45
4	4	14	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		3	69	A4	4	40
4	4	85/6	0.3333333333333333	13/24	13/24	4/4	2	1	1/12	1/8	2/3	1	-1	65	F4	4	46
4	4	29/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1	0	-1	65	F4	4	47
4	4	15	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1	-1	-1	65	F4	4	48
